Year,Month,Date,Region,WYType,FlowPulseType,SamplePeriod,StationCode,Genus,CPUEZoop
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,BL5,Tropocyclops,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,BL5,Anchistropus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,BL5,Acartia,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Sinocalanus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Pseudodiaptomus,144.478060728419
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,NA,1306.8697311343378
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Bosmina,26.268738314258
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Diaphanosoma,6.5671845785645
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Alona,6.5671845785645
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Chydorus,6.5671845785645
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Ceriodaphnia,26.268738314258
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Daphnia,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Diaptomus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Ilyocryptus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Macrothrix,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Limnoithona,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Camptocercus,19.7015537356935
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Acartiella,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Eurytemora,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Monospilus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Microcyclops,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Eucyclops,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Pleuroxus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Osphranticum,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Sida,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Disparalona,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Mesocyclops,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Graptoleberis,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Kurzia,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Simocephalus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Moina,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Leydigia,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Acanthocyclops,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Macrocyclops,13.134369157129
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Picripleuroxus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Arctodiaptomus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Pseudochydorus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Scapholeberis,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Alonella,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Diacyclops,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Eurycercus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Leptodiaptomus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Skistodiaptomus,6.5671845785645
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Paracyclops,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Ergasilus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Tropocyclops,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Anchistropus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,LIB,Acartia,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Sinocalanus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Pseudodiaptomus,42.0882637649997
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,NA,339.37170015844777
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Bosmina,12.6264791294999
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Diaphanosoma,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Alona,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Chydorus,4.20882637649997
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Ceriodaphnia,2.10441318824999
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Daphnia,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Diaptomus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Ilyocryptus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Macrothrix,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Limnoithona,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Camptocercus,2.10441318824999
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Acartiella,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Eurytemora,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Monospilus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Microcyclops,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Eucyclops,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Pleuroxus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Osphranticum,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Sida,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Disparalona,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Mesocyclops,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Graptoleberis,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Kurzia,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Simocephalus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Moina,61.0279824592496
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Leydigia,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Acanthocyclops,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Macrocyclops,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Picripleuroxus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Arctodiaptomus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Pseudochydorus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Scapholeberis,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Alonella,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Diacyclops,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Eurycercus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Leptodiaptomus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Skistodiaptomus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Paracyclops,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Ergasilus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Tropocyclops,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Anchistropus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RVB,Acartia,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Sinocalanus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Pseudodiaptomus,129.218235224185
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,NA,507.90677763628713
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Bosmina,5.27421368261981
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Diaphanosoma,5.27421368261981
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Alona,2.6371068413099
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Chydorus,10.5484273652396
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Ceriodaphnia,10.5484273652396
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Daphnia,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Diaptomus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Ilyocryptus,2.6371068413099
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Macrothrix,2.6371068413099
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Limnoithona,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Camptocercus,2.6371068413099
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Acartiella,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Eurytemora,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Monospilus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Microcyclops,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Eucyclops,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Pleuroxus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Osphranticum,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Sida,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Disparalona,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Mesocyclops,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Graptoleberis,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Kurzia,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Simocephalus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Moina,2.6371068413099
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Leydigia,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Acanthocyclops,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Macrocyclops,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Picripleuroxus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Arctodiaptomus,2.6371068413099
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Pseudochydorus,2.6371068413099
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Scapholeberis,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Alonella,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Diacyclops,2.6371068413099
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Eurycercus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Leptodiaptomus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Skistodiaptomus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Paracyclops,2.6371068413099
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Ergasilus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Tropocyclops,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Anchistropus,0
2019,Sep,2019-09-18,Downstream,W,MA-Ag,During,RYI,Acartia,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Sinocalanus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Pseudodiaptomus,21.9378428283359
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,NA,11670.932384674676
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Bosmina,307.129799596702
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Diaphanosoma,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Alona,65.8135284850076
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Chydorus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Ceriodaphnia,592.321756365068
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Daphnia,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Diaptomus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Ilyocryptus,65.8135284850076
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Macrothrix,65.8135284850076
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Limnoithona,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Camptocercus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Acartiella,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Eurytemora,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Monospilus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Microcyclops,43.8756856566717
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Eucyclops,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Pleuroxus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Osphranticum,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Sida,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Disparalona,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Mesocyclops,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Graptoleberis,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Kurzia,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Simocephalus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Moina,21.9378428283359
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Leydigia,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Acanthocyclops,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Macrocyclops,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Picripleuroxus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Arctodiaptomus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Pseudochydorus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Scapholeberis,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Alonella,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Diacyclops,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Eurycercus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Leptodiaptomus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Skistodiaptomus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Paracyclops,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Ergasilus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Tropocyclops,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Anchistropus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,I80,Acartia,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Sinocalanus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Pseudodiaptomus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,NA,47176.3472506428
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Bosmina,1551.46345168641
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Diaphanosoma,19.7638656265785
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Alona,79.0554625063139
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Chydorus,9.88193281328924
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Ceriodaphnia,158.110925012628
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Daphnia,9.88193281328924
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Diaptomus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Ilyocryptus,39.5277312531569
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Macrothrix,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Limnoithona,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Camptocercus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Acartiella,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Eurytemora,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Monospilus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Microcyclops,29.6457984398677
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Eucyclops,29.6457984398677
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Pleuroxus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Osphranticum,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Sida,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Disparalona,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Mesocyclops,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Graptoleberis,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Kurzia,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Simocephalus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Moina,29.6457984398677
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Leydigia,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Acanthocyclops,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Macrocyclops,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Picripleuroxus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Arctodiaptomus,29.6457984398677
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Pseudochydorus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Scapholeberis,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Alonella,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Diacyclops,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Eurycercus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Leptodiaptomus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Skistodiaptomus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Paracyclops,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Ergasilus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Tropocyclops,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Anchistropus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,LIS,Acartia,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Sinocalanus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Pseudodiaptomus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,NA,360.29085231372113
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Bosmina,2.22152431359357
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Diaphanosoma,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Alona,8.88609725437428
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Chydorus,4.44304862718714
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Ceriodaphnia,51.0950592126521
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Daphnia,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Diaptomus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Ilyocryptus,6.66457294078071
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Macrothrix,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Limnoithona,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Camptocercus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Acartiella,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Eurytemora,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Monospilus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Microcyclops,11.1076215679678
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Eucyclops,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Pleuroxus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Osphranticum,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Sida,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Disparalona,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Mesocyclops,8.88609725437428
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Graptoleberis,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Kurzia,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Simocephalus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Moina,22.2152431359357
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Leydigia,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Acanthocyclops,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Macrocyclops,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Picripleuroxus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Arctodiaptomus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Pseudochydorus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Scapholeberis,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Alonella,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Diacyclops,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Eurycercus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Leptodiaptomus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Skistodiaptomus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Paracyclops,6.66457294078071
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Ergasilus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Tropocyclops,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Anchistropus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RCS,Acartia,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Sinocalanus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Pseudodiaptomus,1.36062475495177
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,NA,228.97370876188376
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Bosmina,9.52437328466238
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Diaphanosoma,9.52437328466238
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Alona,1.36062475495177
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Chydorus,1.36062475495177
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Ceriodaphnia,73.4737367673955
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Daphnia,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Diaptomus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Ilyocryptus,2.72124950990354
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Macrothrix,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Limnoithona,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Camptocercus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Acartiella,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Eurytemora,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Monospilus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Microcyclops,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Eucyclops,1.36062475495177
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Pleuroxus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Osphranticum,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Sida,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Disparalona,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Mesocyclops,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Graptoleberis,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Kurzia,9.52437328466238
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Simocephalus,1.36062475495177
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Moina,6.80312377475884
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Leydigia,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Acanthocyclops,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Macrocyclops,4.0818742648553
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Picripleuroxus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Arctodiaptomus,4.0818742648553
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Pseudochydorus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Scapholeberis,1.36062475495177
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Alonella,1.36062475495177
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Diacyclops,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Eurycercus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Leptodiaptomus,0
2019,Oct,2019-10-01,Upstream,W,MA-Ag,After,RD22,Skistodiaptomus,0
