Year,Month,Date,Region,SamplePeriod,WYType,FlowPulseType,StationCode,TaxonName,CPUEZoop
2019,Aug,2019-08-20,Upstream,Before,W,MA-Ag,RMB,Paracyclops fimbriatus,0
2019,Aug,2019-08-20,Upstream,Before,W,MA-Ag,RMB,Paracyclops sp.,0
2019,Aug,2019-08-20,Upstream,Before,W,MA-Ag,RMB,Ergasilus sp.,0
2019,Aug,2019-08-20,Upstream,Before,W,MA-Ag,RMB,Eucyclops pectinifer,0
2019,Aug,2019-08-20,Upstream,Before,W,MA-Ag,RMB,Eucyclops agilis,0
2019,Aug,2019-08-20,Upstream,Before,W,MA-Ag,RMB,Tropocyclops sp.,0
2019,Aug,2019-08-20,Upstream,Before,W,MA-Ag,RMB,Paracyclops chiltoni,0
2019,Aug,2019-08-20,Upstream,Before,W,MA-Ag,RMB,Tropocyclops prasinus,0
2019,Aug,2019-08-20,Upstream,Before,W,MA-Ag,RMB,Anchistropus sp.,0
2019,Aug,2019-08-20,Upstream,Before,W,MA-Ag,RMB,Macrocyclops albidus,9.29891261754721
2019,Aug,2019-08-20,Upstream,Before,W,MA-Ag,RMB,Limnoithona sp.,0
2019,Aug,2019-08-20,Upstream,Before,W,MA-Ag,RMB,Eucyclops phaleratus,0
2019,Aug,2019-08-20,Upstream,Before,W,MA-Ag,RMB,Acartia sp.,0
2019,Aug,2019-08-20,Upstream,Before,W,MA-Ag,RMB,Pseudodiaptomus sp.,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Sinocalanus doerrii,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Pseudodiaptomus forbesi,28.4146519731126
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Cyclopoida,170.487911838676
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Bosmina longirostris,14.2073259865563
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Diaphanosoma sp.,184.695237825232
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Alona sp.,14.2073259865563
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Chydorus sp.,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Ceriodaphnia sp.,14.2073259865563
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Daphnia sp.,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Diaptomus sp.,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Ilyocryptus sp.,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Macrothrix sp.,14.2073259865563
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Limnoithona tetraspina,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Camptocercus sp.,42.6219779596689
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Acartiella sinensis,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Eurytemora affinis,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Monospilus sp.,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Microcyclops rubellus,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Eucyclops sp.,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Calanoida,3892.80732031643
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Pleuroxus sp.,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Osphranticum labronectum,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Sida sp.,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Disparalona sp.,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Eucyclops elegans,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Mesocyclops edax,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Graptoleberis sp.,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Kurzia sp.,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Simocephalus sp.,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Moina sp.,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Leydigia sp.,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Acanthocyclops vernalis,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Macrocyclops sp.,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Picripleuroxus sp.,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Arctodiaptomus dorsalis,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Pseudochydorus globosus,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Scapholeberis sp.,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Alonella sp.,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Diacyclops thomasi,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Eurycercus sp.,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Monospilus dispar,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Leptodiaptomus siciloides,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Eucyclops prionophorus,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Skistodiaptomus pallidus,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Microcyclops sp.,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Diaptomus dorsalis,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Diaptomus siciloides,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Pseudochydorus sp.,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Paracyclops fimbriatus,14.2073259865563
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Paracyclops sp.,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Ergasilus sp.,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Eucyclops pectinifer,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Eucyclops agilis,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Tropocyclops sp.,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Paracyclops chiltoni,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Tropocyclops prasinus,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Anchistropus sp.,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Macrocyclops albidus,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Limnoithona sp.,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Eucyclops phaleratus,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Acartia sp.,0
2019,Aug,2019-08-21,Upstream,Before,W,MA-Ag,STTD,Pseudodiaptomus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Sinocalanus doerrii,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Pseudodiaptomus forbesi,17.0676044006106
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Cyclopoida,17.0676044006106
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Bosmina longirostris,25.6014066009159
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Diaphanosoma sp.,25.6014066009159
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Alona sp.,4.26690110015265
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Chydorus sp.,72.5373187025951
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Ceriodaphnia sp.,4.26690110015265
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Daphnia sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Diaptomus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Ilyocryptus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Macrothrix sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Limnoithona tetraspina,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Camptocercus sp.,64.0035165022898
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Acartiella sinensis,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Eurytemora affinis,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Monospilus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Microcyclops rubellus,4.26690110015265
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Eucyclops sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Calanoida,750.974593626867
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Pleuroxus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Osphranticum labronectum,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Sida sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Disparalona sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Eucyclops elegans,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Mesocyclops edax,4.26690110015265
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Graptoleberis sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Kurzia sp.,4.26690110015265
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Simocephalus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Moina sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Leydigia sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Acanthocyclops vernalis,8.5338022003053
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Macrocyclops sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Picripleuroxus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Arctodiaptomus dorsalis,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Pseudochydorus globosus,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Scapholeberis sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Alonella sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Diacyclops thomasi,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Eurycercus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Monospilus dispar,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Leptodiaptomus siciloides,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Eucyclops prionophorus,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Skistodiaptomus pallidus,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Microcyclops sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Diaptomus dorsalis,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Diaptomus siciloides,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Pseudochydorus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Paracyclops fimbriatus,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Paracyclops sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Ergasilus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Eucyclops pectinifer,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Eucyclops agilis,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Tropocyclops sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Paracyclops chiltoni,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Tropocyclops prasinus,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Anchistropus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Macrocyclops albidus,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Limnoithona sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Eucyclops phaleratus,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Acartia sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,BL5,Pseudodiaptomus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Sinocalanus doerrii,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Pseudodiaptomus forbesi,226.52151136345
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Cyclopoida,45.30430227269
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Bosmina longirostris,75.5071704544833
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Diaphanosoma sp.,15.1014340908967
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Alona sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Chydorus sp.,15.1014340908967
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Ceriodaphnia sp.,45.30430227269
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Daphnia sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Diaptomus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Ilyocryptus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Macrothrix sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Limnoithona tetraspina,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Camptocercus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Acartiella sinensis,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Eurytemora affinis,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Monospilus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Microcyclops rubellus,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Eucyclops sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Calanoida,2944.77964772485
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Pleuroxus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Osphranticum labronectum,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Sida sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Disparalona sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Eucyclops elegans,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Mesocyclops edax,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Graptoleberis sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Kurzia sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Simocephalus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Moina sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Leydigia sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Acanthocyclops vernalis,15.1014340908967
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Macrocyclops sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Picripleuroxus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Arctodiaptomus dorsalis,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Pseudochydorus globosus,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Scapholeberis sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Alonella sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Diacyclops thomasi,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Eurycercus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Monospilus dispar,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Leptodiaptomus siciloides,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Eucyclops prionophorus,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Skistodiaptomus pallidus,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Microcyclops sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Diaptomus dorsalis,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Diaptomus siciloides,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Pseudochydorus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Paracyclops fimbriatus,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Paracyclops sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Ergasilus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Eucyclops pectinifer,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Eucyclops agilis,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Tropocyclops sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Paracyclops chiltoni,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Tropocyclops prasinus,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Anchistropus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Macrocyclops albidus,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Limnoithona sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Eucyclops phaleratus,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Acartia sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,LIB,Pseudodiaptomus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Sinocalanus doerrii,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Pseudodiaptomus forbesi,30.2905053536124
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Cyclopoida,7.57262633840311
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Bosmina longirostris,18.9315658460078
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Diaphanosoma sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Alona sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Chydorus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Ceriodaphnia sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Daphnia sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Diaptomus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Ilyocryptus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Macrothrix sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Limnoithona tetraspina,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Camptocercus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Acartiella sinensis,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Eurytemora affinis,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Monospilus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Microcyclops rubellus,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Eucyclops sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Calanoida,897.356221100769
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Pleuroxus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Osphranticum labronectum,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Sida sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Disparalona sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Eucyclops elegans,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Mesocyclops edax,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Graptoleberis sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Kurzia sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Simocephalus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Moina sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Leydigia sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Acanthocyclops vernalis,3.78631316920156
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Macrocyclops sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Picripleuroxus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Arctodiaptomus dorsalis,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Pseudochydorus globosus,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Scapholeberis sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Alonella sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Diacyclops thomasi,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Eurycercus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Monospilus dispar,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Leptodiaptomus siciloides,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Eucyclops prionophorus,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Skistodiaptomus pallidus,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Microcyclops sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Diaptomus dorsalis,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Diaptomus siciloides,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Pseudochydorus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Paracyclops fimbriatus,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Paracyclops sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Ergasilus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Eucyclops pectinifer,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Eucyclops agilis,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Tropocyclops sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Paracyclops chiltoni,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Tropocyclops prasinus,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Anchistropus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Macrocyclops albidus,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Limnoithona sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Eucyclops phaleratus,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Acartia sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RVB,Pseudodiaptomus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RYI,Sinocalanus doerrii,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RYI,Pseudodiaptomus forbesi,39.7410103786236
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RYI,Cyclopoida,13.2470034595412
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RYI,Bosmina longirostris,48.5723460183178
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RYI,Diaphanosoma sp.,4.41566781984707
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RYI,Alona sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RYI,Chydorus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RYI,Ceriodaphnia sp.,13.2470034595412
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RYI,Daphnia sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RYI,Diaptomus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RYI,Ilyocryptus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RYI,Macrothrix sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RYI,Limnoithona tetraspina,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RYI,Camptocercus sp.,4.41566781984707
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RYI,Acartiella sinensis,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RYI,Eurytemora affinis,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RYI,Monospilus sp.,4.41566781984707
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RYI,Microcyclops rubellus,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RYI,Eucyclops sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RYI,Calanoida,1231.97132173733
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RYI,Pleuroxus sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RYI,Osphranticum labronectum,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RYI,Sida sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RYI,Disparalona sp.,0
2019,Aug,2019-08-21,Downstream,Before,W,MA-Ag,RYI,Eucyclops elegans,0
