Date,Time,StationCode,Depth,VolumeReceived,VolumeAnalyzed,PercentOfSampleCounted,FieldOfView,Slide_ChamberArea,AreaCounted,NumberOf FieldsCounted,Factor,BSA_TaxonID,Taxon,Diatom/SoftBody,Genus,Species,Synonym,UnitAbundance,NumberOfCellsPerUnit,Colony_Filament_IndividualGroupCode,Comments,Shape,Biovolume1,Biovolume2,Biovolume3,Biovolume4,Biovolume5,Biovolume6,Biovolume7,Biovolume8,Biovolume9,Biovolume10,,orgs/ml,cells/ml,biovol/ml
8/13/2015,3:00,SRV,NA,61,5,0.081967213,0.069746499,314.159,1.046197485,15,60.05730362,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,NA,12,12,i,Moderate sediment. Sample contains mucilaginous detritus.,sphere,11.49403061,NA,NA,NA,NA,NA,NA,NA,NA,NA,,720.6876434,8648.251721,99403.27001
8/13/2015,3:00,SRV,NA,61,5,0.081967213,0.069746499,314.159,1.046197485,15,60.05730362,1808,Closterium lanceolatum,Soft Body,Closterium,lanceolatum,NA,1,1,i,Moderate sediment. Sample contains mucilaginous detritus.,2 cones,3403.389167,NA,NA,NA,NA,NA,NA,NA,NA,NA,,60.05730362,60.05730362,204398.3765
8/13/2015,3:00,SRV,NA,61,5,0.081967213,0.069746499,314.159,1.046197485,15,60.05730362,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,7,7,i,Moderate sediment. Sample contains mucilaginous detritus.,cone + half sphere,159.1309583,NA,NA,NA,NA,NA,NA,NA,NA,NA,,420.4011253,2942.807877,468291.8376
8/13/2015,3:00,SRV,NA,61,5,0.081967213,0.069746499,314.159,1.046197485,15,60.05730362,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,392,841,c,Moderate sediment. Sample contains mucilaginous detritus.,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,,23542.46302,19799211.4,5307819.061
8/13/2015,2:45,RYI,NA,65,5,0.076923077,0.069746499,314.159,0.557971992,8,112.6074443,145,Cocconeis placentula,Diatom,Cocconeis,placentula,NA,1,1,i,Moderate sediment and detritus.,elliptic prism,194.1188461,NA,NA,NA,NA,NA,NA,NA,NA,NA,,112.6074443,112.6074443,21859.22715
8/13/2015,2:45,RYI,NA,65,5,0.076923077,0.069746499,314.159,0.557971992,8,112.6074443,182,Cyclotella meneghiniana,Diatom,Cyclotella,meneghiniana,NA,1,1,i,Moderate sediment and detritus.,cylinder,1314.237053,NA,NA,NA,NA,NA,NA,NA,NA,NA,,112.6074443,112.6074443,147992.8757
8/13/2015,2:45,RYI,NA,65,5,0.076923077,0.069746499,314.159,0.557971992,8,112.6074443,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,NA,2,2,i,Moderate sediment and detritus.,cylinder,172.0334684,NA,NA,NA,NA,NA,NA,NA,NA,NA,,225.2148886,450.4297772,77488.99684
8/13/2015,2:45,RYI,NA,65,5,0.076923077,0.069746499,314.159,0.557971992,8,112.6074443,373,Fragilaria brevistriata,Diatom,Fragilaria,brevistriata,NA,2,2,i,Moderate sediment and detritus.,elliptic prism,294.8068056,NA,NA,NA,NA,NA,NA,NA,NA,NA,,225.2148886,450.4297772,132789.7638
8/13/2015,2:45,RYI,NA,65,5,0.076923077,0.069746499,314.159,0.557971992,8,112.6074443,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,NA,6,6,i,Moderate sediment and detritus.,sphere,11.49403061,NA,NA,NA,NA,NA,NA,NA,NA,NA,,675.6446658,4053.867995,46595.28282
8/13/2015,2:45,RYI,NA,65,5,0.076923077,0.069746499,314.159,0.557971992,8,112.6074443,1731,Aphanizomenon cf. klebahnii,Soft Body,Aphanizomenon,klebahnii,NA,1,18,f,Moderate sediment and detritus.,cylinder,60.21171394,NA,NA,NA,NA,NA,NA,NA,NA,NA,,112.6074443,2026.933997,122045.17
8/13/2015,2:45,RYI,NA,65,5,0.076923077,0.069746499,314.159,0.557971992,8,112.6074443,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,458,1028,c,Moderate sediment and detritus.,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,,51574.20949,53018287.36,14213266.91
8/13/2015,2:45,RYI,NA,65,5,0.076923077,0.069746499,314.159,0.557971992,8,112.6074443,1421,cf. Chroococcus minutus,Soft Body,Chroococcus,minutus,NA,2,2,c,Moderate sediment and detritus.,sphere,91.95224491,NA,NA,NA,NA,NA,NA,NA,NA,NA,,225.2148886,450.4297772,41418.02919
8/13/2015,2:45,RYI,NA,65,5,0.076923077,0.069746499,314.159,0.557971992,8,112.6074443,1423,Chroococcus sp.,Soft Body,Chroococcus,sp.,NA,1,4,c,Moderate sediment and detritus.,sphere,4.188786667,NA,NA,NA,NA,NA,NA,NA,NA,NA,,112.6074443,450.4297772,1886.754245
8/13/2015,4:05,LIS,NA,64,1,0.015625,0.069746499,314.159,0.348732495,5,900.8595543,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,NA,3,3,i,Low sediment and high detritus.,cylinder,271.7161191,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2702.578663,8107.735989,2203002.558
8/13/2015,4:05,LIS,NA,64,1,0.015625,0.069746499,314.159,0.348732495,5,900.8595543,1010,Actinastrum hantzschii,Soft Body,Actinastrum,hantzschii,NA,1,4,c,Low sediment and high detritus.,cylinder + 2 cones,30.787582,NA,NA,NA,NA,NA,NA,NA,NA,NA,,900.8595543,3603.438217,110941.1496
8/13/2015,4:05,LIS,NA,64,1,0.015625,0.069746499,314.159,0.348732495,5,900.8595543,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,497,1143,c,Low sediment and high detritus.,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,,447727.1985,511752187.9,137191727.6
8/13/2015,1:55,STTD,NA,63,1,0.015873016,0.069746499,314.159,0.418478994,6,750.7162952,74,Amphora sp.,Diatom,Amphora,sp.,NA,1,1,i,Low sediment and moderate detritus.,cymbelloid,22.94398651,NA,NA,NA,NA,NA,NA,NA,NA,NA,,750.7162952,750.7162952,17224.42455
8/13/2015,1:55,STTD,NA,63,1,0.015873016,0.069746499,314.159,0.418478994,6,750.7162952,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,NA,1,1,i,Low sediment and moderate detritus.,cylinder,73.8901968,NA,NA,NA,NA,NA,NA,NA,NA,NA,,750.7162952,750.7162952,55470.57479
8/13/2015,1:55,STTD,NA,63,1,0.015873016,0.069746499,314.159,0.418478994,6,750.7162952,730,Nitzschia palea,Diatom,Nitzschia,palea,NA,1,1,i,Low sediment and moderate detritus.,prism on parallelogram,128.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,,750.7162952,750.7162952,96692.25882
8/13/2015,1:55,STTD,NA,63,1,0.015873016,0.069746499,314.159,0.418478994,6,750.7162952,749,Nitzschia sp.,Diatom,Nitzschia,sp.,NA,1,1,i,Low sediment and moderate detritus.,prism on parallelogram,41.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,,750.7162952,750.7162952,31109.68327
8/13/2015,1:55,STTD,NA,63,1,0.015873016,0.069746499,314.159,0.418478994,6,750.7162952,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,NA,3,3,i,Low sediment and moderate detritus.,sphere,11.49403061,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2252.148886,6756.446657,77658.80469
8/13/2015,1:55,STTD,NA,63,1,0.015873016,0.069746499,314.159,0.418478994,6,750.7162952,1731,Aphanizomenon cf. klebahnii,Soft Body,Aphanizomenon,klebahnii,NA,1,21,f,Low sediment and moderate detritus.,cylinder,60.21171394,NA,NA,NA,NA,NA,NA,NA,NA,NA,,750.7162952,15765.0422,949240.2112
8/13/2015,1:55,STTD,NA,63,1,0.015873016,0.069746499,314.159,0.418478994,6,750.7162952,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,423,965,c,Low sediment and moderate detritus.,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,,317552.9929,306438638.1,82150789.32
8/13/2015,1:55,STTD,NA,63,1,0.015873016,0.069746499,314.159,0.418478994,6,750.7162952,1421,cf. Chroococcus minutus,Soft Body,Chroococcus,minutus,NA,2,2,c,Low sediment and moderate detritus.,sphere,91.95224491,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1501.43259,3002.865181,276120.1945
8/13/2015,2:20,BL5,NA,60,1,0.016666667,0.069746499,314.159,0.488225493,7,643.4711102,145,Cocconeis placentula,Diatom,Cocconeis,placentula,NA,1,1,i,Fragment. Moderate sediment and high detritus. Sample contains mucilaginous detritus.,elliptic prism,559.1087723,NA,NA,NA,NA,NA,NA,NA,NA,NA,,643.4711102,643.4711102,359770.3424
8/13/2015,2:20,BL5,NA,60,1,0.016666667,0.069746499,314.159,0.488225493,7,643.4711102,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,NA,9,9,i,Moderate sediment and high detritus. Sample contains mucilaginous detritus.,sphere,11.49403061,NA,NA,NA,NA,NA,NA,NA,NA,NA,,5791.239992,52121.15993,599082.2076
8/13/2015,2:20,BL5,NA,60,1,0.016666667,0.069746499,314.159,0.488225493,7,643.4711102,1704,Monoraphidium minutum,Soft Body,Monoraphidium,minutum,NA,2,2,i,Moderate sediment and high detritus. Sample contains mucilaginous detritus.,2 cones,6.597339,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1286.94222,2573.884441,16980.7882
8/13/2015,2:20,BL5,NA,60,1,0.016666667,0.069746499,314.159,0.488225493,7,643.4711102,1225,cf. Tetradesmus obliquus,Soft Body,Tetradesmus,obliquus,NA,1,4,c,Moderate sediment and high detritus. Sample contains mucilaginous detritus.,2 cones,53.0284684,NA,NA,NA,NA,NA,NA,NA,NA,NA,,643.4711102,2573.884441,136489.1497
8/13/2015,2:20,BL5,NA,60,1,0.016666667,0.069746499,314.159,0.488225493,7,643.4711102,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,405,888,c,Moderate sediment and high detritus. Sample contains mucilaginous detritus.,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,,260605.7996,231417950.1,62039067.19
8/13/2015,2:20,BL5,NA,60,1,0.016666667,0.069746499,314.159,0.488225493,7,643.4711102,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,NA,1,5,c,Moderate sediment and high detritus. Sample contains mucilaginous detritus.,sphere,3.591360968,NA,NA,NA,NA,NA,NA,NA,NA,NA,,643.4711102,3217.355551,11554.68515
8/13/2015,2:20,BL5,NA,60,1,0.016666667,0.069746499,314.159,0.488225493,7,643.4711102,1421,Chroococcus minutus,Soft Body,Chroococcus,minutus,NA,3,4,c,Moderate sediment and high detritus. Sample contains mucilaginous detritus.,sphere,91.95224491,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1930.413331,7721.653322,710023.3574
8/13/2015,2:20,BL5,NA,60,1,0.016666667,0.069746499,314.159,0.488225493,7,643.4711102,1519,Snowella sp.,Soft Body,Snowella,sp.,NA,1,4,c,Moderate sediment and high detritus. Sample contains mucilaginous detritus.,sphere,0.381703185,NA,NA,NA,NA,NA,NA,NA,NA,NA,,643.4711102,2573.884441,982.4598889
8/13/2015,2:20,BL5,NA,60,1,0.016666667,0.069746499,314.159,0.488225493,7,643.4711102,1678,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,NA,12,12,i,Moderate sediment and high detritus. Sample contains mucilaginous detritus.,sphere,91.95224491,NA,NA,NA,NA,NA,NA,NA,NA,NA,,7721.653322,92659.83987,8520280.289
8/13/2015,3:50,I80,NA,62,1,0.016129032,0.069746499,314.159,0.906704487,13,346.4844439,182,Cyclotella cf. meneghiniana,Diatom,Cyclotella,meneghiniana,NA,2,2,i,Fragment. Low sediment and moderate detritus.,cylinder,541.9054255,NA,NA,NA,NA,NA,NA,NA,NA,NA,,692.9688878,1385.937776,751047.2
8/13/2015,3:50,I80,NA,62,1,0.016129032,0.069746499,314.159,0.906704487,13,346.4844439,182,Cyclotella cf. meneghiniana,Diatom,Cyclotella,meneghiniana,NA,1,1,i,Low sediment and moderate detritus.,cylinder,963.387423,NA,NA,NA,NA,NA,NA,NA,NA,NA,,346.4844439,346.4844439,333798.7555
8/13/2015,3:50,I80,NA,62,1,0.016129032,0.069746499,314.159,0.906704487,13,346.4844439,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,NA,9,9,i,Low sediment and moderate detritus.,cylinder,302.3371968,NA,NA,NA,NA,NA,NA,NA,NA,NA,,3118.359995,28065.23996,8485165.976
8/13/2015,3:50,I80,NA,62,1,0.016129032,0.069746499,314.159,0.906704487,13,346.4844439,975,Fragilaria tenera,Diatom,Fragilaria,tenera,NA,3,3,i,Low sediment and moderate detritus.,elliptic prism,104.9055441,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1039.453332,3118.359995,327133.252
8/13/2015,3:50,I80,NA,62,1,0.016129032,0.069746499,314.159,0.906704487,13,346.4844439,1677,Nitzschia incerta,Diatom,Nitzschia,incerta,NA,1,1,i,Low sediment and moderate detritus.,prism on parallelogram,608.5205,NA,NA,NA,NA,NA,NA,NA,NA,NA,,346.4844439,346.4844439,210842.887
8/13/2015,3:50,I80,NA,62,1,0.016129032,0.069746499,314.159,0.906704487,13,346.4844439,713,Nitzschia inconspicua,Diatom,Nitzschia,inconspicua,NA,1,1,i,Low sediment and moderate detritus.,prism on parallelogram,24.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,,346.4844439,346.4844439,8571.332173
8/13/2015,3:50,I80,NA,62,1,0.016129032,0.069746499,314.159,0.906704487,13,346.4844439,1032,Chlamydomonas spp.,Soft Body,Chlamydomonas,spp.,NA,5,5,i,Low sediment and moderate detritus.,sphere,143.7931923,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1732.42222,8662.111098,1245552.607
8/13/2015,3:50,I80,NA,62,1,0.016129032,0.069746499,314.159,0.906704487,13,346.4844439,1037,cf. Chlorella spp.,Soft Body,Chlorella,spp.,NA,26,26,i,Low sediment and moderate detritus.,sphere,26.52182638,NA,NA,NA,NA,NA,NA,NA,NA,NA,,9008.595541,234223.4841,6212034.579
8/13/2015,3:50,I80,NA,62,1,0.016129032,0.069746499,314.159,0.906704487,13,346.4844439,1047,Closteriopsis acicularis,Soft Body,Closteriopsis,acicularis,NA,1,1,i,Low sediment and moderate detritus.,cylinder + 2 cones,270.6279509,NA,NA,NA,NA,NA,NA,NA,NA,NA,,346.4844439,346.4844439,93768.37507
8/13/2015,3:50,I80,NA,62,1,0.016129032,0.069746499,314.159,0.906704487,13,346.4844439,1774,Desmodesmus sp.,Soft Body,Desmodesmus,sp.,NA,1,2,c,Low sediment and moderate detritus.,prolate spheroid,13.98740588,NA,NA,NA,NA,NA,NA,NA,NA,NA,,346.4844439,692.9688878,9692.837096
8/13/2015,3:50,I80,NA,62,1,0.016129032,0.069746499,314.159,0.906704487,13,346.4844439,1119,Lagerheimia genevensis,Soft Body,Lagerheimia,genevensis,NA,1,1,i,Low sediment and moderate detritus.,ellipsoid,40.14114263,NA,NA,NA,NA,NA,NA,NA,NA,NA,,346.4844439,346.4844439,13908.28148
8/13/2015,3:50,I80,NA,62,1,0.016129032,0.069746499,314.159,0.906704487,13,346.4844439,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,NA,3,3,i,Low sediment and moderate detritus.,2 cones,34.96851469,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1039.453332,3118.359995,109044.4173
8/13/2015,3:50,I80,NA,62,1,0.016129032,0.069746499,314.159,0.906704487,13,346.4844439,1704,Monoraphidium minutum,Soft Body,Monoraphidium,minutum,NA,5,5,i,Low sediment and moderate detritus.,2 cones,12.28623489,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1732.42222,8662.111098,106424.7316
8/13/2015,3:50,I80,NA,62,1,0.016129032,0.069746499,314.159,0.906704487,13,346.4844439,1341,cf. Chroomonas rosenbergii,Soft Body,Chroomonas,rosenbergii,NA,2,2,i,Low sediment and moderate detritus.,cone + half sphere,170.8239562,NA,NA,NA,NA,NA,NA,NA,NA,NA,,692.9688878,1385.937776,236751.3739
8/13/2015,3:50,I80,NA,62,1,0.016129032,0.069746499,314.159,0.906704487,13,346.4844439,1349,Cryptomonas ovata,Soft Body,Cryptomonas,ovata,NA,1,1,i,Low sediment and moderate detritus.,prolate spheroid,954.7857496,NA,NA,NA,NA,NA,NA,NA,NA,NA,,346.4844439,346.4844439,330818.4095
8/13/2015,3:50,I80,NA,62,1,0.016129032,0.069746499,314.159,0.906704487,13,346.4844439,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,337,1009,c,Low sediment and moderate detritus.,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,,116765.2576,117816144.9,31584428.64
8/13/2015,3:50,I80,NA,62,1,0.016129032,0.069746499,314.159,0.906704487,13,346.4844439,1421,Chroococcus minutus,Soft Body,Chroococcus,minutus,NA,4,5,c,Low sediment and moderate detritus.,sphere,91.95224491,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1385.937776,6929.688878,637200.4489
8/13/2015,3:50,I80,NA,62,1,0.016129032,0.069746499,314.159,0.906704487,13,346.4844439,1777,Strombomonas sp.,Soft Body,Strombomonas,sp.,NA,2,2,i,Low sediment and moderate detritus.,ellipsoid,1213.920848,NA,NA,NA,NA,NA,NA,NA,NA,NA,,692.9688878,1385.937776,1682418.76
8/13/2015,3:50,I80,NA,62,1,0.016129032,0.069746499,314.159,0.906704487,13,346.4844439,1611,cf. Gymnodinium sp.,Soft Body,Gymnodinium,sp.,NA,3,3,i,Low sediment and moderate detritus.,ellipsoid,4386.853444,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1039.453332,3118.359995,13679788.28
8/5/2015,3:13,SHR,NA,64,5,0.078125,0.069746499,314.159,1.046197485,15,60.05730362,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,NA,1,1,i,Moderate sediment and detritus. Sample contains mucilaginous detritus. Many broken diatoms. Ciliates observed.,elliptic prism,73.43388085,NA,NA,NA,NA,NA,NA,NA,NA,NA,,60.05730362,60.05730362,4410.240878
8/5/2015,3:13,SHR,NA,64,5,0.078125,0.069746499,314.159,1.046197485,15,60.05730362,190,Cyclotella sp.,Diatom,Cyclotella,sp.,NA,1,1,i,Fragment. Moderate sediment and detritus. Sample contains mucilaginous detritus. Many broken diatoms. Ciliates observed.,cylinder,358.0446561,NA,NA,NA,NA,NA,NA,NA,NA,NA,,60.05730362,60.05730362,21503.19662
8/5/2015,3:13,SHR,NA,64,5,0.078125,0.069746499,314.159,1.046197485,15,60.05730362,749,Nitzschia sp.,Diatom,Nitzschia,sp.,NA,1,1,i,Moderate sediment and detritus. Sample contains mucilaginous detritus. Many broken diatoms. Ciliates observed.,prism on parallelogram,25.0895,NA,NA,NA,NA,NA,NA,NA,NA,NA,,60.05730362,60.05730362,1506.807719
8/5/2015,3:13,SHR,NA,64,5,0.078125,0.069746499,314.159,1.046197485,15,60.05730362,1007,Ulnaria cf. ulna,Diatom,Ulnaria,ulna,NA,10,10,i,Fragment. Moderate sediment and detritus. Sample contains mucilaginous detritus. Many broken diatoms. Ciliates observed.,elliptic prism,46.79712464,NA,NA,NA,NA,NA,NA,NA,NA,NA,,600.5730362,6005.730362,281050.9123
8/5/2015,3:13,SHR,NA,64,5,0.078125,0.069746499,314.159,1.046197485,15,60.05730362,1007,Ulnaria ulna,Diatom,Ulnaria,ulna,NA,1,1,i,Girdle view. Moderate sediment and detritus. Sample contains mucilaginous detritus. Many broken diatoms. Ciliates observed.,elliptic prism,46898.05607,NA,NA,NA,NA,NA,NA,NA,NA,NA,,60.05730362,60.05730362,2816570.793
8/5/2015,3:13,SHR,NA,64,5,0.078125,0.069746499,314.159,1.046197485,15,60.05730362,1031,cf. Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,NA,3,3,i,Moderate sediment and detritus. Sample contains mucilaginous detritus. Many broken diatoms. Ciliates observed.,sphere,41.62973269,NA,NA,NA,NA,NA,NA,NA,NA,NA,,180.1719109,540.5157326,22501.52546
8/5/2015,3:13,SHR,NA,64,5,0.078125,0.069746499,314.159,1.046197485,15,60.05730362,1038,cf. Chlorella spp.,Soft Body,Chlorella,spp.,NA,60,60,i,Moderate sediment and detritus. Sample contains mucilaginous detritus. Many broken diatoms. Ciliates observed.,sphere,3.591360968,NA,NA,NA,NA,NA,NA,NA,NA,NA,,3603.438217,216206.293,776474.8418
8/5/2015,3:13,SHR,NA,64,5,0.078125,0.069746499,314.159,1.046197485,15,60.05730362,1362,cf. Hillea sp.,Soft Body,Hillea,sp.,NA,1,1,i,Moderate sediment and detritus. Sample contains mucilaginous detritus. Many broken diatoms. Ciliates observed.,prolate spheroid,34.40669368,NA,NA,NA,NA,NA,NA,NA,NA,NA,,60.05730362,60.05730362,2066.373249
8/5/2015,3:13,SHR,NA,64,5,0.078125,0.069746499,314.159,1.046197485,15,60.05730362,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,1,1,i,Moderate sediment and detritus. Sample contains mucilaginous detritus. Many broken diatoms. Ciliates observed.,cone + half sphere,243.477152,NA,NA,NA,NA,NA,NA,NA,NA,NA,,60.05730362,60.05730362,14622.58124
8/5/2015,3:13,SHR,NA,64,5,0.078125,0.069746499,314.159,1.046197485,15,60.05730362,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,334,1155,c,Moderate sediment and detritus. Sample contains mucilaginous detritus. Many broken diatoms. Ciliates observed.,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,,20059.13941,23168306.02,6211013.853
8/5/2015,3:13,SHR,NA,64,5,0.078125,0.069746499,314.159,1.046197485,15,60.05730362,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,NA,1,4,c,Moderate sediment and detritus. Sample contains mucilaginous detritus. Many broken diatoms. Ciliates observed.,sphere,5.575275053,NA,NA,NA,NA,NA,NA,NA,NA,NA,,60.05730362,240.2292145,1339.343946
8/5/2015,3:13,SHR,NA,64,5,0.078125,0.069746499,314.159,1.046197485,15,60.05730362,1519,Snowella sp.,Soft Body,Snowella,sp.,NA,1,4,c,Moderate sediment and detritus. Sample contains mucilaginous detritus. Many broken diatoms. Ciliates observed.,sphere,0.268082347,NA,NA,NA,NA,NA,NA,NA,NA,NA,,60.05730362,240.2292145,64.40121164
8/5/2015,3:13,SHR,NA,64,5,0.078125,0.069746499,314.159,1.046197485,15,60.05730362,1822,cf. Lohmaniella sp.,Ciliophora,Lohmaniella,sp.,NA,1,1,i,Moderate sediment and detritus. Sample contains mucilaginous detritus. Many broken diatoms. Ciliates observed.,sphere,716.0893122,NA,NA,NA,NA,NA,NA,NA,NA,NA,,60.05730362,60.05730362,43006.39324
8/3/2015,2:55,STTD,NA,64,1,0.015625,0.069746499,314.159,0.488225493,7,643.4711102,145,Cocconeis placentula,Diatom,Cocconeis,placentula,NA,1,1,i,High detritus. Sample contains mucilaginous detritus.,elliptic prism,629.574636,NA,NA,NA,NA,NA,NA,NA,NA,NA,,643.4711102,643.4711102,405113.09
8/3/2015,2:55,STTD,NA,64,1,0.015625,0.069746499,314.159,0.488225493,7,643.4711102,749,Nitzschia sp.,Diatom,Nitzschia,sp.,NA,2,2,i,High detritus. Sample contains mucilaginous detritus.,prism on parallelogram,68.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1286.94222,2573.884441,176182.39
8/3/2015,2:55,STTD,NA,64,1,0.015625,0.069746499,314.159,0.488225493,7,643.4711102,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,1,1,i,High detritus. Sample contains mucilaginous detritus.,cone + half sphere,174.9006929,NA,NA,NA,NA,NA,NA,NA,NA,NA,,643.4711102,643.4711102,112543.543
8/3/2015,2:55,STTD,NA,64,1,0.015625,0.069746499,314.159,0.488225493,7,643.4711102,1731,Aphanizomenon cf. klebahnii,Soft Body,Aphanizomenon,klebahnii,NA,2,22,f,High detritus. Sample contains mucilaginous detritus.,cylinder,60.21171394,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1286.94222,28312.72885,1704757.93
8/3/2015,2:55,STTD,NA,64,1,0.015625,0.069746499,314.159,0.488225493,7,643.4711102,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,415,994,c,High detritus. Sample contains mucilaginous detritus.,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,,267040.5107,265438267.7,71159313.78
8/3/2015,2:55,STTD,NA,64,1,0.015625,0.069746499,314.159,0.488225493,7,643.4711102,1421,Chroococcus minutus,Soft Body,Chroococcus,minutus,NA,6,7,c,High detritus. Sample contains mucilaginous detritus.,sphere,91.95224491,NA,NA,NA,NA,NA,NA,NA,NA,NA,,3860.826661,27025.78663,2485081.751
8/3/2015,3:40,BL5,NA,65,1,0.015384615,0.069746499,314.159,0.348732495,5,900.8595543,749,Nitzschia sp.,Diatom,Nitzschia,sp.,NA,1,1,i,Fragment. Moderate sediment. Many broken diatoms.,prism on parallelogram,78.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,,900.8595543,900.8595543,70930.07787
8/3/2015,3:40,BL5,NA,65,1,0.015384615,0.069746499,314.159,0.348732495,5,900.8595543,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,NA,3,3,i,Moderate sediment. Many broken diatoms.,sphere,3.591360968,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2702.578663,8107.735989,29117.80657
8/3/2015,3:40,BL5,NA,65,1,0.015384615,0.069746499,314.159,0.348732495,5,900.8595543,1774,Desmodesmus sp.,Soft Body,Desmodesmus,sp.,NA,1,2,c,Obscured by detritus. Moderate sediment. Many broken diatoms.,prolate spheroid,10.58506391,NA,NA,NA,NA,NA,NA,NA,NA,NA,,900.8595543,1801.719109,19071.31191
8/3/2015,3:40,BL5,NA,65,1,0.015384615,0.069746499,314.159,0.348732495,5,900.8595543,1704,Monoraphidium minutum,Soft Body,Monoraphidium,minutum,NA,1,1,i,Moderate sediment. Many broken diatoms.,2 cones,12.28623489,NA,NA,NA,NA,NA,NA,NA,NA,NA,,900.8595543,900.8595543,11068.17209
8/3/2015,3:40,BL5,NA,65,1,0.015384615,0.069746499,314.159,0.348732495,5,900.8595543,1731,Aphanizomenon cf. klebahnii,Soft Body,Aphanizomenon,klebahnii,NA,2,66,f,Moderate sediment. Many broken diatoms.,cylinder,79.56547914,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1801.719109,118913.4612,9461406.514
8/3/2015,3:40,BL5,NA,65,1,0.015384615,0.069746499,314.159,0.348732495,5,900.8595543,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,335,807,c,Moderate sediment. Many broken diatoms.,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,,301787.9507,243542876.2,65289545.85
8/3/2015,3:40,BL5,NA,65,1,0.015384615,0.069746499,314.159,0.348732495,5,900.8595543,1421,Chroococcus minutus,Soft Body,Chroococcus,minutus,NA,4,4,i,Moderate sediment. Many broken diatoms.,sphere,91.95224491,NA,NA,NA,NA,NA,NA,NA,NA,NA,,3603.438217,14413.75287,1325376.934
