MethodCode,SampleDate,SampleTime,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10,Dimension,Measurement average,Measurement 1,Measurement 2,Measurement 3,Measurement 4,Measurement 5,Measurement 6,Measurement 7,Measurement 8,Measurement 9,Measurement 10,Measurement 11,Measurement 12,Measurement 13,Measurement 14,Measurement 15,Measurement 16,Measurement 17,Measurement 18,Measurement 19,Measurement 20,Measurement 21,Measurement 22,Measurement 23,Measurement 24,Measurement 25
Phyto,2/27/2019,8:40,SHER,0,62,1,1.61%,0.0697,314.159,0.4182,6,751.22,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,405,822,0.8,0.8,0.8,c,BSA.YOLO-29,BB,Moderate sediment and high detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,2/26/2019,11:36,STTD,0,64,0.5,0.78%,0.0697,314.159,0.3485,5,1802.92,182,Cyclotella meneghiniana,Diatom,Cyclotella,meneghiniana,,6,6,9.3,,,i,BSA.YOLO-30,BB,,cylinder,380.4,,,,,,,,,,Length,5.6,5.6,5.6,5.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,9.3,9.3,9.3,9.3,,,,,,,,,,,,,,,,,,,,
Phyto,2/26/2019,11:36,STTD,0,64,0.5,0.78%,0.0697,314.159,0.3485,5,1802.92,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,5.6,,,i,BSA.YOLO-30,BB,,cylinder,68.96,,,,,,,,,,Length,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/26/2019,11:36,STTD,0,64,0.5,0.78%,0.0697,314.159,0.3485,5,1802.92,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,1.9,,,i,BSA.YOLO-30,BB,,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,
Phyto,2/26/2019,11:36,STTD,0,64,0.5,0.78%,0.0697,314.159,0.3485,5,1802.92,1136,Monoraphidium griffithii,Soft Body,Monoraphidium,griffithii,,1,1,53.7,,,i,BSA.YOLO-30,BB,,2 cones,47.52,,,,,,,,,,Length,53.7,53.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.3,1.3,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/26/2019,11:36,STTD,0,64,0.5,0.78%,0.0697,314.159,0.3485,5,1802.92,1850,Tetrastrum elegans,Soft Body,Tetrastrum,elegans,,1,4,3.1,,,c,BSA.YOLO-30,BB,,sphere,15.6,,,,,,,,,,Length,3.1,3.1,3.1,3.1,3.1,,,,,,,,,,,,,,,,,,,,,
Phyto,2/26/2019,11:36,STTD,0,64,0.5,0.78%,0.0697,314.159,0.3485,5,1802.92,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,432,878,0.8,0.8,0.8,c,BSA.YOLO-30,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,1/8/2019,13:59,LIS,0,63,0.5,0.79%,0.0697,314.159,0.6273,9,1001.62,1916,Fragilaria cf. pennsylvanica,Diatom,Fragilaria,pennsylvanica,,1,1,24.1,,,i,BSA.YOLO-31,BB,,elliptic prism,100.7,,,,,,,,,,Length,24.1,24.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,1/8/2019,13:59,LIS,0,63,0.5,0.79%,0.0697,314.159,0.6273,9,1001.62,713,Nitzschia inconspicua,Diatom,Nitzschia,inconspicua,,1,1,13,,,i,BSA.YOLO-31,BB,,prism on parallelogram,71.76,,,,,,,,,,Length,13,13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.4,2.4,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,1/8/2019,13:59,LIS,0,63,0.5,0.79%,0.0697,314.159,0.6273,9,1001.62,858,cf. Psammothidium sp.,Diatom,Psammothidium,sp.,,1,1,46.3,,,i,BSA.YOLO-31,BB,,elliptic prism,2502.56,,,,,,,,,,Length,46.3,46.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,1/8/2019,13:59,LIS,0,63,0.5,0.79%,0.0697,314.159,0.6273,9,1001.62,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,7,7,1.9,,,i,BSA.YOLO-31,BB,,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,1/8/2019,13:59,LIS,0,63,0.5,0.79%,0.0697,314.159,0.6273,9,1001.62,1806,cf. Chrysochromulina sp.,Soft Body,Chrysochromulina,sp.,,1,1,3.7,,,i,BSA.YOLO-31,BB,,prolate spheroid,26.52,,,,,,,,,,Length,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,1/8/2019,13:59,LIS,0,63,0.5,0.79%,0.0697,314.159,0.6273,9,1001.62,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,435,888,0.8,0.8,0.8,c,BSA.YOLO-31,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,2/19/2019,10:34,STTD,0,64,0.5,0.78%,0.0697,314.159,1.1152,16,563.41,397,Fragilaria sp.,Diatom,Fragilaria,sp.,,1,1,40.7,,,i,BSA.YOLO-32,BB,,elliptic prism,224.72,,,,,,,,,,Length,40.7,40.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/19/2019,10:34,STTD,0,64,0.5,0.78%,0.0697,314.159,1.1152,16,563.41,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,6,6,1.9,,,i,BSA.YOLO-32,BB,,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,2/19/2019,10:34,STTD,0,64,0.5,0.78%,0.0697,314.159,1.1152,16,563.41,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,1,1,2.8,,,i,BSA.YOLO-32,BB,,cylinder + 2 cones,2.07,,,,,,,,,,Length,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/19/2019,10:34,STTD,0,64,0.5,0.78%,0.0697,314.159,1.1152,16,563.41,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,409,848,0.8,0.8,0.8,c,BSA.YOLO-32,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,2/20/2019,9:18,SHER,0,63,1,1.59%,0.0697,314.159,0.3485,5,901.46,182,Cyclotella meneghiniana,Diatom,Cyclotella,meneghiniana,,1,1,10.2,,,i,BSA.YOLO-33,BB,High sediment and moderate detritus.,cylinder,531.13,,,,,,,,,,Length,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,10.2,10.2,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/20/2019,9:18,SHER,0,63,1,1.59%,0.0697,314.159,0.3485,5,901.46,708,Nitzschia gracilis,Diatom,Nitzschia,gracilis,,1,1,20.4,,,i,BSA.YOLO-33,BB,High sediment and moderate detritus.,prism on parallelogram,24.48,,,,,,,,,,Length,20.4,20.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.4,2.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1,1,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/20/2019,9:18,SHER,0,63,1,1.59%,0.0697,314.159,0.3485,5,901.46,730,Nitzschia palea,Diatom,Nitzschia,palea,,2,2,31.5,,,i,BSA.YOLO-33,BB,High sediment and moderate detritus.,prism on parallelogram,107.56,,,,,,,,,,Length,30.6,31.5,29.6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/20/2019,9:18,SHER,0,63,1,1.59%,0.0697,314.159,0.3485,5,901.46,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,16,16,1.9,,,i,BSA.YOLO-33,BB,High sediment and moderate detritus.,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,2/20/2019,9:18,SHER,0,63,1,1.59%,0.0697,314.159,0.3485,5,901.46,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,558,1128,0.8,0.8,0.8,c,BSA.YOLO-33,BB,High sediment and moderate detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,2/5/2019,10:50,STTD,0,63,1,1.59%,0.0697,314.159,0.697,10,450.73,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,13,13,1.9,,,i,BSA.YOLO-34,BB,,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,2/5/2019,10:50,STTD,0,63,1,1.59%,0.0697,314.159,0.697,10,450.73,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,395,800,0.8,0.8,0.8,c,BSA.YOLO-34,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,3/20/2019,,LIS,0,63,1,1.59%,0.0697,314.159,0.4879,7,643.9,182,Cyclotella meneghiniana,Diatom,Cyclotella,meneghiniana,,5,5,9.3,,,i,BSA.YOLO-35,BB,,cylinder,312.47,,,,,,,,,,Length,4.6,4.6,4.6,4.6,4.6,4.6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,9.3,9.3,9.3,9.3,,,,,,,,,,,,,,,,,,,,
Phyto,3/20/2019,,LIS,0,63,1,1.59%,0.0697,314.159,0.4879,7,643.9,713,Nitzschia inconspicua,Diatom,Nitzschia,inconspicua,,1,1,9.3,,,i,BSA.YOLO-35,BB,,prism on parallelogram,79.14,,,,,,,,,,Length,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,3/20/2019,,LIS,0,63,1,1.59%,0.0697,314.159,0.4879,7,643.9,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,17,17,1.9,,,i,BSA.YOLO-35,BB,,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,3/20/2019,,LIS,0,63,1,1.59%,0.0697,314.159,0.4879,7,643.9,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,,,i,BSA.YOLO-35,BB,,cone + half sphere,323.8,,,,,,,,,,Length,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5,5,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,3/20/2019,,LIS,0,63,1,1.59%,0.0697,314.159,0.4879,7,643.9,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,376,766,0.8,0.8,0.8,c,BSA.YOLO-35,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,3/20/2019,,LIS,0,63,1,1.59%,0.0697,314.159,0.4879,7,643.9,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,2,2,3.7,,,i,BSA.YOLO-35,BB,,sphere,26.52,,,,,,,,,,Length,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/5/2019,2:50,LIS,0,64,0.2,0.31%,0.0697,314.159,0.9758,14,1609.75,586,Navicula gregaria,Diatom,Navicula,gregaria,,1,1,20.9,,,i,BSA.YOLO-36,BB,,elliptic prism,257.38,,,,,,,,,,Length,20.9,20.9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/5/2019,2:50,LIS,0,64,0.2,0.31%,0.0697,314.159,0.9758,14,1609.75,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,1.9,,,i,BSA.YOLO-36,BB,,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/5/2019,2:50,LIS,0,64,0.2,0.31%,0.0697,314.159,0.9758,14,1609.75,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,7.4,,,i,BSA.YOLO-36,BB,,cone + half sphere,159.13,,,,,,,,,,Length,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/5/2019,2:50,LIS,0,64,0.2,0.31%,0.0697,314.159,0.9758,14,1609.75,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,433,874,0.8,0.8,0.8,c,BSA.YOLO-36,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,2/19/2019,14:31,LIS,0,63,0.5,0.79%,0.0697,314.159,0.697,10,901.46,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,14.8,,,i,BSA.YOLO-37,BB,,elliptic prism,399.98,,,,,,,,,,Length,14.8,14.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/19/2019,14:31,LIS,0,63,0.5,0.79%,0.0697,314.159,0.697,10,901.46,182,Cyclotella meneghiniana,Diatom,Cyclotella,meneghiniana,,1,1,9.3,,,i,BSA.YOLO-37,BB,,cylinder,312.47,,,,,,,,,,Length,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/19/2019,14:31,LIS,0,63,0.5,0.79%,0.0697,314.159,0.697,10,901.46,319,Entomoneis sp.,Diatom,Entomoneis,sp.,,1,1,40.7,,,i,BSA.YOLO-37,BB,,elliptic prism,3938.49,,,,,,,,,,Length,40.7,40.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/19/2019,14:31,LIS,0,63,0.5,0.79%,0.0697,314.159,0.697,10,901.46,454,Gomphonema olivaceoides,Diatom,Gomphonema,olivaceoides,,1,1,14.8,,,i,BSA.YOLO-37,BB,,gomphonemoid,419.79,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,14.8,14.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,13,13,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/19/2019,14:31,LIS,0,63,0.5,0.79%,0.0697,314.159,0.697,10,901.46,708,Nitzschia gracilis,Diatom,Nitzschia,gracilis,,1,1,55.6,,,i,BSA.YOLO-37,BB,,prism on parallelogram,147.9,,,,,,,,,,Length,55.6,55.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/19/2019,14:31,LIS,0,63,0.5,0.79%,0.0697,314.159,0.697,10,901.46,730,Nitzschia palea,Diatom,Nitzschia,palea,,1,1,25.9,,,i,BSA.YOLO-37,BB,,prism on parallelogram,91.04,,,,,,,,,,Length,25.9,25.9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/19/2019,14:31,LIS,0,63,0.5,0.79%,0.0697,314.159,0.697,10,901.46,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,7,7,1.9,,,i,BSA.YOLO-37,BB,,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,2/19/2019,14:31,LIS,0,63,0.5,0.79%,0.0697,314.159,0.697,10,901.46,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,5.6,,,i,BSA.YOLO-37,BB,,cone + half sphere,76.35,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/19/2019,14:31,LIS,0,63,0.5,0.79%,0.0697,314.159,0.697,10,901.46,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,401,818,0.8,0.8,0.8,c,BSA.YOLO-37,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,2/4/2019,9:43,SHER,0,64,1,1.56%,0.0697,314.159,1.1849,17,265.14,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,19.4,,,i,BSA.YOLO-38,BB,,elliptic prism,777.99,,,,,,,,,,Length,19.4,19.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/4/2019,9:43,SHER,0,64,1,1.56%,0.0697,314.159,1.1849,17,265.14,182,Cyclotella meneghiniana,Diatom,Cyclotella,meneghiniana,,2,2,9.3,,,i,BSA.YOLO-38,BB,,cylinder,312.47,,,,,,,,,,Length,4.6,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/4/2019,9:43,SHER,0,64,1,1.56%,0.0697,314.159,1.1849,17,265.14,272,Diatoma moniliformis,Diatom,Diatoma,moniliformis,,3,3,18.5,,,i,BSA.YOLO-38,BB,,elliptic prism,301.06,,,,,,,,,,Length,18.5,18.5,18.5,18.5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,5.6,5.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/4/2019,9:43,SHER,0,64,1,1.56%,0.0697,314.159,1.1849,17,265.14,309,Encyonema silesiacum,Diatom,Encyonema,silesiacum,,1,1,25.9,,,i,BSA.YOLO-38,BB,,cymbelloid,357.8,,,,,,,,,,Length,25.9,25.9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/4/2019,9:43,SHER,0,64,1,1.56%,0.0697,314.159,1.1849,17,265.14,422,Gomphoneis minuta,Diatom,Gomphoneis,minuta,,1,1,37,,,i,BSA.YOLO-38,BB,,elliptic prism,11856.51,,,,,,,,,,Width,18.5,18.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,24.1,24.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,37,37,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,29.6,29.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/4/2019,9:43,SHER,0,64,1,1.56%,0.0697,314.159,1.1849,17,265.14,870,cf. Pseudostaurosira sp.,Diatom,Pseudostaurosira,sp.,,2,2,48.2,,,i,BSA.YOLO-38,BB,,box,2605.26,,,,,,,,,,Length,48.2,48.2,48.2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,9.3,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/4/2019,9:43,SHER,0,64,1,1.56%,0.0697,314.159,1.1849,17,265.14,1007,Ulnaria ulna,Diatom,Ulnaria,ulna,,1,1,116.7,,,i,BSA.YOLO-38,BB,Fragment.,elliptic prism,3798.22,,,,,,,,,,Length,116.7,116.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
