MethodCode,SampleDate,SampleTime,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10,Dimension,Measurement average,Measurement 1,Measurement 2,Measurement 3,Measurement 4,Measurement 5,Measurement 6,Measurement 7,Measurement 8,Measurement 9,Measurement 10,Measurement 11,Measurement 12,Measurement 13,Measurement 14,Measurement 15,Measurement 16,Measurement 17,Measurement 18,Measurement 19,Measurement 20,Measurement 21,Measurement 22,Measurement 23,Measurement 24,Measurement 25,
Phyto,8/2/2018,12:12,LIS,1,63.0,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,90,90,3.7,,,i,BSA.YOLO-95,DK,High sediment and moderate detritus.,sphere,15.60,,,,,,,,,,Length,3.1,3.7,2.8,3.7,2.4,2.8,,,,,,,,,,,,,,,,,,,,,
Phyto,8/2/2018,12:12,LIS,1,63.0,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1119,Lagerheimia genevensis,Soft Body,Lagerheimia,genevensis,,1,1,5.6,,,i,BSA.YOLO-95,DK,High sediment and moderate detritus.,ellipsoid,33.63,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.1,3.1,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/2/2018,12:12,LIS,1,63.0,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1324,cf. Ochromonas sp.,Soft Body,Ochromonas,sp.,,1,1,11.1,,,i,BSA.YOLO-95,DK,High sediment and moderate detritus.,cone + half sphere,716.09,,,,,,,,,,Length,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/2/2018,12:12,LIS,1,63.0,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,10.5,,,i,BSA.YOLO-95,DK,High sediment and moderate detritus.,cone + half sphere,344.17,,,,,,,,,,Length,9.3,10.5,8.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.9,6.1,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/2/2018,12:12,LIS,1,63.0,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1733,Plagioselmis cf. prolonga,Soft Body,Plagioselmis,prolonga,,7,7,7.4,,,i,BSA.YOLO-95,DK,High sediment and moderate detritus.,cone + half sphere,123.48,,,,,,,,,,Length,6.8,7.4,6.1,5.6,7.4,7.4,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.4,4.6,3.7,2.4,3.7,2.8,,,,,,,,,,,,,,,,,,,,,
Phyto,8/2/2018,12:12,LIS,1,63.0,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1365,Rhodomonas lacustris,Soft Body,Rhodomonas,lacustris,,2,2,13,,,i,BSA.YOLO-95,DK,High sediment and moderate detritus.,cone + half sphere,697.51,,,,,,,,,,Length,11.6,13.0,10.2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,8.2,8.3,8.0,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/2/2018,12:12,LIS,1,63.0,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,684,1380,0.9,0.9,0.9,c,BSA.YOLO-95,DK,High sediment and moderate detritus.,sphere,0.11,0.18,0.11,0.27,0.38,0.18,0.27,0.11,0.11,0.18,Length,0.7,0.6,0.7,0.6,0.8,0.9,0.7,0.8,0.6,0.6,0.7,0.9,0.7,0.6,0.7,0.8,0.9,0.6,0.7,0.7,0.8,0.8,0.7,0.6,0.9,0.7,
Phyto,8/2/2018,12:12,LIS,1,63.0,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1471,Merismopedia tenuissima,Soft Body,Merismopedia,tenuissima,,1,4,0.9,,,c,BSA.YOLO-95,DK,High sediment and moderate detritus.,cube,0.73,,,,,,,,,,Length,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/2/2018,12:12,LIS,1,63.0,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1477,Microcystis sp.,Soft Body,Microcystis,sp.,,1,52,7.4,,,c,BSA.YOLO-95,DK,High sediment and moderate detritus.,sphere,137.26,,,,,,,,,,Length,6.4,7.4,7.4,5.6,6.1,5.6,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,12:30,I80,1,63.0,0.5,0.79%,0.0683,314.159,0.8879,13,707.65,750,Nitzschia spp.,Diatom,Nitzschia,spp.,,2,2,31.5,,,i,BSA.YOLO-96,CT,Moderate sediment and detritus.,prism on parallelogram,137.21,,,,,,,,,,Length,29.7,27.8,31.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.3,3.7,2.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,3.7,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,12:30,I80,1,63.0,0.5,0.79%,0.0683,314.159,0.8879,13,707.65,999,Tryblionella sp.,Diatom,Tryblionella,sp.,,1,1,20.4,,,i,BSA.YOLO-96,CT,Moderate sediment and detritus.,elliptic prism,1102.64,,,,,,,,,,Length,20.4,20.4,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,12:30,I80,1,63.0,0.5,0.79%,0.0683,314.159,0.8879,13,707.65,1132,Ankistrodesmus arcuatus,Soft Body,Ankistrodesmus,arcuatus,,2,2,18.5,,,i,BSA.YOLO-96,CT,Moderate sediment and detritus.,2 cones,34.97,,,,,,,,,,Length,18.5,18.5,18.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,12:30,I80,1,63.0,0.5,0.79%,0.0683,314.159,0.8879,13,707.65,1020,Carteria sp.,Soft Body,Carteria,sp.,,1,1,18.5,,,i,BSA.YOLO-96,CT,Moderate sediment and detritus.,sphere,2121.75,,,,,,,,,,Length,18.5,18.5,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,14.8,14.8,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,12:30,I80,1,63.0,0.5,0.79%,0.0683,314.159,0.8879,13,707.65,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,6,6,6.5,,,i,BSA.YOLO-96,CT,Moderate sediment and detritus.,sphere,79.85,,,,,,,,,,Length,6.1,5.6,5.6,6.5,6.5,6.5,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.0,5.6,4.6,5.6,4.6,4.6,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,5.0,5.6,4.6,5.6,4.6,4.6,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,12:30,I80,1,63.0,0.5,0.79%,0.0683,314.159,0.8879,13,707.65,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,7,7,2.8,,,i,BSA.YOLO-96,CT,Moderate sediment and detritus.,sphere,7.24,,,,,,,,,,Length,2.4,1.9,2.8,1.9,2.8,2.8,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,12:30,I80,1,63.0,0.5,0.79%,0.0683,314.159,0.8879,13,707.65,1162,cf. Oocystis sp.,Soft Body,Oocystis,sp.,,2,7,3.7,,,c,BSA.YOLO-96,CT,Moderate sediment and detritus.,prolate spheroid,15.19,,,,,,,,,,Length,3.7,3.7,3.7,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,2.8,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,12:30,I80,1,63.0,0.5,0.79%,0.0683,314.159,0.8879,13,707.65,1305,Chrysococcus sp.,Soft Body,Chrysococcus,sp.,,1,1,5.6,,,i,BSA.YOLO-96,CT,Moderate sediment and detritus.,prolate spheroid,62.04,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,12:30,I80,1,63.0,0.5,0.79%,0.0683,314.159,0.8879,13,707.65,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,369,745,0.8,0.8,0.8,c,BSA.YOLO-96,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,
Phyto,8/7/2018,12:30,I80,1,63.0,0.5,0.79%,0.0683,314.159,0.8879,13,707.65,1421,Chroococcus minutus,Soft Body,Chroococcus,minutus,,8,12,5.6,,,c,BSA.YOLO-96,CT,Moderate sediment and detritus.,sphere,91.95,,,,,,,,,,Length,5.6,5.6,5.6,5.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,12:30,I80,1,63.0,0.5,0.79%,0.0683,314.159,0.8879,13,707.65,1756,cf. Eucapsis sp.,Soft Body,Eucapsis,sp.,,1,8,0.9,,,c,BSA.YOLO-96,CT,Moderate sediment and detritus.,prolate spheroid,0.38,,,,,,,,,,Length,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,,,,,,,
Phyto,8/8/2018,1:08,BL5,1,64.5,1,1.55%,0.0683,314.159,0.8879,13,353.82,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,8,8,3.7,,,i,BSA.YOLO-97,CT,Moderate sediment and detritus.,sphere,14.14,,,,,,,,,,Length,3.0,2.8,2.8,2.8,2.8,3.7,,,,,,,,,,,,,,,,,,,,,
Phyto,8/8/2018,1:08,BL5,1,64.5,1,1.55%,0.0683,314.159,0.8879,13,353.82,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,414,829,0.8,0.8,0.8,c,BSA.YOLO-97,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,
Phyto,8/8/2018,12:24,LIB,1,63.5,1,1.57%,0.0683,314.159,1.2977,19,242.09,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,13,,,i,BSA.YOLO-98,CT,Moderate sediment and detritus. Ciliates observed.,elliptic prism,351.33,,,,,,,,,,Length,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/8/2018,12:24,LIB,1,63.5,1,1.57%,0.0683,314.159,1.2977,19,242.09,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,7.4,,,i,BSA.YOLO-98,CT,Moderate sediment and detritus. Ciliates observed.,cylinder,159.13,,,,,,,,,,Length,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/8/2018,12:24,LIB,1,63.5,1,1.57%,0.0683,314.159,1.2977,19,242.09,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,14,14,3.7,,,i,BSA.YOLO-98,CT,Moderate sediment and detritus. Ciliates observed.,sphere,9.20,,,,,,,,,,Length,2.6,2.8,2.8,3.7,1.9,1.9,,,,,,,,,,,,,,,,,,,,,
Phyto,8/8/2018,12:24,LIB,1,63.5,1,1.57%,0.0683,314.159,1.2977,19,242.09,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,399,805,0.8,0.8,0.8,c,BSA.YOLO-98,CT,Moderate sediment and detritus. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,
Phyto,8/8/2018,12:24,LIB,1,63.5,1,1.57%,0.0683,314.159,1.2977,19,242.09,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,1,2,2.8,,,c,BSA.YOLO-98,CT,Moderate sediment and detritus. Ciliates observed.,sphere,11.49,,,,,,,,,,Length,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,10:52,RD22,1,64.0,0.5,0.78%,0.0683,314.159,0.8879,13,707.65,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,1,1,9.3,,,i,BSA.YOLO-99,CT,Moderate sediment and detritus. Ciliates observed.,elliptic prism,75.67,,,,,,,,,,Length,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,10:52,RD22,1,64.0,0.5,0.78%,0.0683,314.159,0.8879,13,707.65,182,Cyclotella meneghiniana,Diatom,Cyclotella,meneghiniana,,1,1,11.1,,,i,BSA.YOLO-99,CT,Moderate sediment and detritus. Ciliates observed.,cylinder,716.09,,,,,,,,,,Length,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,10:52,RD22,1,64.0,0.5,0.78%,0.0683,314.159,0.8879,13,707.65,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,7.4,,,i,BSA.YOLO-99,CT,Moderate sediment and detritus. Ciliates observed.,cylinder,143.00,,,,,,,,,,Length,5.1,3.7,6.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.0,6.5,7.4,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,10:52,RD22,1,64.0,0.5,0.78%,0.0683,314.159,0.8879,13,707.65,1010,Actinastrum hantzschii,Soft Body,Actinastrum,hantzschii,,2,14,2.8,,,c,BSA.YOLO-99,CT,Moderate sediment and detritus. Ciliates observed.,cylinder + 2 cones,1.78,,,,,,,,,,Length,2.8,2.8,2.8,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,10:52,RD22,1,64.0,0.5,0.78%,0.0683,314.159,0.8879,13,707.65,1020,Carteria sp.,Soft Body,Carteria,sp.,,1,1,16.7,,,i,BSA.YOLO-99,CT,Moderate sediment and detritus. Ciliates observed.,sphere,756.28,,,,,,,,,,Length,16.7,16.7,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,10:52,RD22,1,64.0,0.5,0.78%,0.0683,314.159,0.8879,13,707.65,1031,cf. Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,4,4,5.6,,,i,BSA.YOLO-99,CT,Moderate sediment and detritus. Ciliates observed.,sphere,59.83,,,,,,,,,,Length,5.4,5.6,5.6,4.6,5.6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,4.6,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,4.6,4.6,4.6,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,10:52,RD22,1,64.0,0.5,0.78%,0.0683,314.159,0.8879,13,707.65,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,12,12,3.7,,,i,BSA.YOLO-99,CT,Moderate sediment and detritus. Ciliates observed.,sphere,26.52,,,,,,,,,,Length,3.0,2.8,1.9,2.8,3.7,3.7,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,10:52,RD22,1,64.0,0.5,0.78%,0.0683,314.159,0.8879,13,707.65,1135,Monoraphidium convolutum,Soft Body,Monoraphidium,convolutum,,2,2,10.8,,,i,BSA.YOLO-99,CT,Moderate sediment and detritus. Ciliates observed.,2 cones,19.09,,,,,,,,,,Length,10.1,9.3,10.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,10:52,RD22,1,64.0,0.5,0.78%,0.0683,314.159,0.8879,13,707.65,1140,Monoraphidium tortile,Soft Body,Monoraphidium,tortile,,1,1,22.2,,,i,BSA.YOLO-99,CT,Moderate sediment and detritus. Ciliates observed.,2 cones,41.96,,,,,,,,,,Length,22.2,22.2,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,10:52,RD22,1,64.0,0.5,0.78%,0.0683,314.159,0.8879,13,707.65,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,379,758,0.8,0.8,0.8,c,BSA.YOLO-99,CT,Moderate sediment and detritus. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,
Phyto,8/7/2018,10:52,RD22,1,64.0,0.5,0.78%,0.0683,314.159,0.8879,13,707.65,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,2,4,2.8,,,c,BSA.YOLO-99,CT,Moderate sediment and detritus. Ciliates observed.,sphere,11.49,,,,,,,,,,Length,2.8,2.8,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,10:52,RD22,1,64.0,0.5,0.78%,0.0683,314.159,0.8879,13,707.65,1471,Merismopedia tenuissima,Soft Body,Merismopedia,tenuissima,,1,16,1.9,,,c,BSA.YOLO-99,CT,Moderate sediment and detritus. Ciliates observed.,cube,6.86,,,,,,,,,,Length,1.9,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,10:52,RD22,1,64.0,0.5,0.78%,0.0683,314.159,0.8879,13,707.65,1611,Gymnodinium sp.,Soft Body,Gymnodinium,sp.,,2,2,24.1,,,i,BSA.YOLO-99,CT,Moderate sediment and detritus. Ciliates observed.,ellipsoid,5714.77,,,,,,,,,,Length,24.1,24.1,24.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,22.2,22.2,22.2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,20.4,20.4,20.4,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,10:52,RD22,1,64.0,0.5,0.78%,0.0683,314.159,0.8879,13,707.65,1901,cf. Colpidium sp.,Ciliophora,Colpidium ,sp.,,1,1,35.2,,,i,BSA.YOLO-99,CT,Moderate sediment and detritus. Ciliates observed.,prolate spheroid,22836.33,,,,,,,,,,Length,35.2,35.2,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,14.8,14.8,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,10:52,RD22,1,64.0,0.5,0.78%,0.0683,314.159,0.8879,13,707.65,1824,cf. Strobilidium sp.,Ciliophora,Strobilidium,sp.,,1,1,24.1,,,i,BSA.YOLO-99,CT,Moderate sediment and detritus. Ciliates observed.,prolate spheroid,7329.08,,,,,,,,,,Length,24.1,24.1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,22.2,22.2,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/13/2018,11:37,LIB,1,62.0,1,1.61%,0.0697,314.159,0.627718491,9,500.48,44,Achnanthidium minutissimum,Diatom,Achnanthidium,minutissimum,,1,1,9.3,,,i,BSA.YOLO-100,DK,Fragment.,elliptic prism,63.40,,,,,,,,,,Length,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.1,3.1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/13/2018,11:37,LIB,1,62.0,1,1.61%,0.0697,314.159,0.627718491,9,500.48,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,38,38,3.7,,,i,BSA.YOLO-100,DK,,sphere,17.16,,,,,,,,,,Length,3.2,3.1,2.8,3.7,2.8,3.7,,,,,,,,,,,,,,,,,,,,,
Phyto,8/13/2018,11:37,LIB,1,62.0,1,1.61%,0.0697,314.159,0.627718491,9,500.48,1248,cf. Sphaerocystis sp.,Soft Body,Sphaerocystis,sp.,,1,3,3.7,,,c,BSA.YOLO-100,DK,,sphere,26.52,,,,,,,,,,Length,3.7,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/13/2018,11:37,LIB,1,62.0,1,1.61%,0.0697,314.159,0.627718491,9,500.48,1733,Plagioselmis cf. prolonga,Soft Body,Plagioselmis,prolonga,,1,1,6.5,,,i,BSA.YOLO-100,DK,,cone + half sphere,112.82,,,,,,,,,,Length,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/13/2018,11:37,LIB,1,62.0,1,1.61%,0.0697,314.159,0.627718491,9,500.48,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,382,773,0.9,0.9,0.9,c,BSA.YOLO-100,DK,,sphere,0.11,0.18,0.11,0.27,0.38,0.18,0.27,0.11,0.11,0.18,Length,0.7,0.6,0.7,0.6,0.8,0.9,0.7,0.8,0.6,0.6,0.7,0.9,0.7,0.6,0.7,0.8,0.9,0.6,0.7,0.7,0.8,0.8,0.7,0.6,0.9,0.7,
Phyto,8/7/2018,9:12,RCS,1,62.0,0.5,0.81%,0.0683,314.159,0.7513,11,836.31,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,12,,,i,BSA.YOLO-101,CT,High sediment and detritus.,cylinder,836.92,,,,,,,,,,Length,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,9:12,RCS,1,62.0,0.5,0.81%,0.0683,314.159,0.7513,11,836.31,1010,Actinastrum hantzschii,Soft Body,Actinastrum,hantzschii,,1,6,3.7,,,c,BSA.YOLO-101,CT,High sediment and detritus.,cylinder + 2 cones,2.35,,,,,,,,,,Length,3.7,3.7,3.7,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,9:12,RCS,1,62.0,0.5,0.81%,0.0683,314.159,0.7513,11,836.31,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,5,5,4.6,,,i,BSA.YOLO-101,CT,High sediment and detritus.,sphere,36.09,,,,,,,,,,Length,4.1,3.7,3.7,4.6,4.6,3.7,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,9:12,RCS,1,62.0,0.5,0.81%,0.0683,314.159,0.7513,11,836.31,1140,Monoraphidium tortile,Soft Body,Monoraphidium,tortile,,1,1,13,,,i,BSA.YOLO-101,CT,High sediment and detritus.,2 cones,53.37,,,,,,,,,,Length,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,,
