MethodCode,SampleDate,SampleTime,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10,Dimension,Measurement average,Measurement 1,Measurement 2,Measurement 3,Measurement 4,Measurement 5,Measurement 6,Measurement 7,Measurement 8,Measurement 9,Measurement 10,Measurement 11,Measurement 12,Measurement 13,Measurement 14,Measurement 15,Measurement 16,Measurement 17,Measurement 18,Measurement 19,Measurement 20,Measurement 21,Measurement 22,Measurement 23,Measurement 24,Measurement 25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,8:38,RCS,1,62.0,1,1.61%,0.0683,314.159,0.3415,5,919.94,1020,Carteria sp.,Soft Body,Carteria,sp.,,1,1,13,,,i,BSA.YOLO-86,CT,High sediment and detritus.,sphere,588.72,,,,,,,,,,Length,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,8:38,RCS,1,62.0,1,1.61%,0.0683,314.159,0.3415,5,919.94,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,543,1121,0.8,0.8,0.8,c,BSA.YOLO-86,CT,High sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,10/18/2018,8:38,RCS,1,62.0,1,1.61%,0.0683,314.159,0.3415,5,919.94,1589,Trachelomonas spp.,Soft Body,Trachelomonas,spp.,,3,3,16.7,,,i,BSA.YOLO-86,CT,High sediment and detritus.,ellipsoid,260.84,,,,,,,,,,Length,9.9,16.7,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,11.1,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,6.8,9.3,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,8:20,RCS,1,62.5,1,1.60%,0.0683,314.159,0.3415,5,919.94,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,7.4,,,i,BSA.YOLO-87,CT,Moderate sediment and detritus. ,cylinder,134.37,,,,,,,,,,Length,3.7,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,6.8,7.4,7.4,5.6,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,8:20,RCS,1,62.5,1,1.60%,0.0683,314.159,0.3415,5,919.94,310,Encyonema sp.,Diatom,Encyonema,sp.,,1,1,18.5,,,i,BSA.YOLO-87,CT,Moderate sediment and detritus. ,cymbelloid,263.86,,,,,,,,,,Length,18.5,18.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,8:20,RCS,1,62.5,1,1.60%,0.0683,314.159,0.3415,5,919.94,1735,Rhoicosphenia sp.,Diatom,Rhoicosphenia,sp.,,1,1,9.3,,,i,BSA.YOLO-87,CT,Moderate sediment and detritus. ,gomphonemoid,365.30,,,,,,,,,,Width,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,8:20,RCS,1,62.5,1,1.60%,0.0683,314.159,0.3415,5,919.94,1020,Carteria sp.,Soft Body,Carteria,sp.,,1,1,11.1,,,i,BSA.YOLO-87,CT,Moderate sediment and detritus. ,sphere,502.67,,,,,,,,,,Length,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,8:20,RCS,1,62.5,1,1.60%,0.0683,314.159,0.3415,5,919.94,1305,Chrysococcus sp.,Soft Body,Chrysococcus,sp.,,1,1,5.6,,,i,BSA.YOLO-87,CT,Moderate sediment and detritus. ,prolate spheroid,91.95,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,8:20,RCS,1,62.5,1,1.60%,0.0683,314.159,0.3415,5,919.94,1313,Dinobryon sp.,Soft Body,Dinobryon,sp.,,2,2,14.8,,,i,BSA.YOLO-87,CT,Moderate sediment and detritus. ,prolate spheroid,398.54,,,,,,,,,,Length,13.9,14.8,13.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,8:20,RCS,1,62.5,1,1.60%,0.0683,314.159,0.3415,5,919.94,1692,cf. Kephyrion sp.,Soft Body,Kephyrion,sp.,,1,1,9.3,,,i,BSA.YOLO-87,CT,Moderate sediment and detritus. ,prolate spheroid,152.71,,,,,,,,,,Length,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,8:20,RCS,1,62.5,1,1.60%,0.0683,314.159,0.3415,5,919.94,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,,,i,BSA.YOLO-87,CT,Moderate sediment and detritus. ,cone + half sphere,337.38,,,,,,,,,,Length,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,8:20,RCS,1,62.5,1,1.60%,0.0683,314.159,0.3415,5,919.94,1766,Dolichospermum sp.,Soft Body,Dolichospermum,sp.,,1,36,7.4,,,f,BSA.YOLO-87,CT,Moderate sediment and detritus. ,sphere,121.51,,,,,,,,,,Length,7.4,7.4,7.4,7.4,7.4,7.4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,5.6,5.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,8:20,RCS,1,62.5,1,1.60%,0.0683,314.159,0.3415,5,919.94,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,427,890,0.8,0.8,0.8,c,BSA.YOLO-87,CT,Moderate sediment and detritus. ,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,11/1/2018,8:20,RCS,1,62.5,1,1.60%,0.0683,314.159,0.3415,5,919.94,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,1,1,5.6,,,i,BSA.YOLO-87,CT,Moderate sediment and detritus. ,sphere,91.95,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/25/2018,11:43,I80,1,61.0,1,1.64%,0.0683,314.159,0.4098,6,766.62,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,6.5,,,i,BSA.YOLO-88,CT,Moderate sediment and detritus.,cylinder,122.78,,,,,,,,,,Length,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/25/2018,11:43,I80,1,61.0,1,1.64%,0.0683,314.159,0.4098,6,766.62,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,2.8,,,i,BSA.YOLO-88,CT,Moderate sediment and detritus.,sphere,11.49,,,,,,,,,,Length,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/25/2018,11:43,I80,1,61.0,1,1.64%,0.0683,314.159,0.4098,6,766.62,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,2,2,6.5,,,i,BSA.YOLO-88,CT,Moderate sediment and detritus.,cylinder + 2 cones,4.17,,,,,,,,,,Length,6.1,6.5,5.6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,0.9,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,0.9,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/25/2018,11:43,I80,1,61.0,1,1.64%,0.0683,314.159,0.4098,6,766.62,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,1,1,11.1,,,i,BSA.YOLO-88,CT,Moderate sediment and detritus.,2 cones,20.98,,,,,,,,,,Length,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/25/2018,11:43,I80,1,61.0,1,1.64%,0.0683,314.159,0.4098,6,766.62,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,1,2,2.8,,,c,BSA.YOLO-88,CT,Moderate sediment and detritus.,sphere,11.49,,,,,,,,,,Length,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/25/2018,11:43,I80,1,61.0,1,1.64%,0.0683,314.159,0.4098,6,766.62,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,435,893,0.8,0.8,0.8,c,BSA.YOLO-88,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,10/25/2018,9:43,RD22,1,63.0,2,3.17%,0.0683,314.159,0.4098,6,383.31,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,11.1,,,i,BSA.YOLO-89,CT,Moderate sediment and detritus. Ciliates observed.,cylinder,340.60,,,,,,,,,,Length,5.6,4.6,6.5,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,8.8,6.5,11.1,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/25/2018,9:43,RD22,1,63.0,2,3.17%,0.0683,314.159,0.4098,6,383.31,664,Nitzschia acicularis,Diatom,Nitzschia,acicularis,,1,1,24.1,,,i,BSA.YOLO-89,CT,Moderate sediment and detritus. Ciliates observed.,prism on parallelogram,43.50,,,,,,,,,,Length,24.1,24.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/25/2018,9:43,RD22,1,63.0,2,3.17%,0.0683,314.159,0.4098,6,383.31,1860,Skeletonema potamos,Diatom,Skeletonema,potamos,,1,1,13,,,i,BSA.YOLO-89,CT,Moderate sediment and detritus. Ciliates observed.,cylinder + 2 half spheres,80.05,,,,,,,,,,Length,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/25/2018,9:43,RD22,1,63.0,2,3.17%,0.0683,314.159,0.4098,6,383.31,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,7,7,2.8,,,i,BSA.YOLO-89,CT,Moderate sediment and detritus. Ciliates observed.,sphere,9.20,,,,,,,,,,Length,2.6,2.8,2.8,1.9,2.8,2.8,,,,,,,,,,,,,,,,,,,,
Phyto,10/25/2018,9:43,RD22,1,63.0,2,3.17%,0.0683,314.159,0.4098,6,383.31,1085,cf. Dictyosphaerium sp.,Soft Body,Dictyosphaerium,sp.,,1,6,1.9,,,c,BSA.YOLO-89,CT,Moderate sediment and detritus. Ciliates observed.,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,10/25/2018,9:43,RD22,1,63.0,2,3.17%,0.0683,314.159,0.4098,6,383.31,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,445,916,0.8,0.8,0.8,c,BSA.YOLO-89,CT,Moderate sediment and detritus. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,10/25/2018,9:06,SDI,1,64.0,2,3.13%,0.0683,314.159,0.5464,8,287.48,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,27.8,,,i,BSA.YOLO-90,CT,Low sediment and detritus. Ciliates observed.,elliptic prism,1349.13,,,,,,,,,,Length,27.8,27.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,16.7,16.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/25/2018,9:06,SDI,1,64.0,2,3.13%,0.0683,314.159,0.5464,8,287.48,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,3.7,,,i,BSA.YOLO-90,CT,Low sediment and detritus. Ciliates observed.,cylinder,39.78,,,,,,,,,,Length,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/25/2018,9:06,SDI,1,64.0,2,3.13%,0.0683,314.159,0.5464,8,287.48,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,6,6,2.8,,,i,BSA.YOLO-90,CT,Low sediment and detritus. Ciliates observed.,sphere,6.37,,,,,,,,,,Length,2.3,2.8,1.9,2.8,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,10/25/2018,9:06,SDI,1,64.0,2,3.13%,0.0683,314.159,0.5464,8,287.48,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,1,1,6.5,,,i,BSA.YOLO-90,CT,Low sediment and detritus. Ciliates observed.,cylinder + 2 cones,4.42,,,,,,,,,,Length,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/25/2018,9:06,SDI,1,64.0,2,3.13%,0.0683,314.159,0.5464,8,287.48,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,443,914,0.8,0.8,0.8,c,BSA.YOLO-90,CT,Low sediment and detritus. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,12/11/2018,13:30,LIS,0,62.0,1,1.61%,0.0683,314.159,0.3415,5,919.94,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,400,827,0.8,0.8,0.8,c,BSA.YOLO-91,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,10/26/2018,9:01,SHR,0,62.0,4,6.45%,0.0683,314.159,0.8879,13,88.46,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,14.8,,,i,BSA.YOLO-92,CT,Fragment. Low sediment and detritus.,elliptic prism,481.69,,,,,,,,,,Length,14.8,14.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,14.8,14.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/26/2018,9:01,SHR,0,62.0,4,6.45%,0.0683,314.159,0.8879,13,88.46,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,5,5,11.1,,,i,BSA.YOLO-92,CT,Low sediment and detritus.,cylinder,82.82,,,,,,,,,,Length,3.9,3.7,6.5,3.7,2.8,2.8,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.2,3.7,11.1,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,
Phyto,10/26/2018,9:01,SHR,0,62.0,4,6.45%,0.0683,314.159,0.8879,13,88.46,310,Encyonema sp.,Diatom,Encyonema,sp.,,1,1,22.2,,,i,BSA.YOLO-92,CT,Low sediment and detritus.,cymbelloid,202.65,,,,,,,,,,Length,22.2,22.2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/26/2018,9:01,SHR,0,62.0,4,6.45%,0.0683,314.159,0.8879,13,88.46,631,Navicula sp.,Diatom,Navicula,sp.,,2,2,18.5,,,i,BSA.YOLO-92,CT,Low sediment and detritus.,elliptic prism,315.44,,,,,,,,,,Length,16.7,18.5,14.8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,6.5,7.4,5.6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/26/2018,9:01,SHR,0,62.0,4,6.45%,0.0683,314.159,0.8879,13,88.46,713,Nitzschia inconspicua,Diatom,Nitzschia,inconspicua,,2,2,13,,,i,BSA.YOLO-92,CT,Low sediment and detritus.,prism on parallelogram,39.98,,,,,,,,,,Length,10.2,13.0,7.4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/26/2018,9:01,SHR,0,62.0,4,6.45%,0.0683,314.159,0.8879,13,88.46,846,Planothidium sp.,Diatom,Planothidium,sp.,,1,1,11.1,,,i,BSA.YOLO-92,CT,Low sediment and detritus.,elliptic prism,180.64,,,,,,,,,,Length,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/26/2018,9:01,SHR,0,62.0,4,6.45%,0.0683,314.159,0.8879,13,88.46,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,16,16,2.8,,,i,BSA.YOLO-92,CT,Low sediment and detritus.,sphere,6.37,,,,,,,,,,Length,2.3,2.8,2.8,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,10/26/2018,9:01,SHR,0,62.0,4,6.45%,0.0683,314.159,0.8879,13,88.46,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,7.4,,,i,BSA.YOLO-92,CT,Low sediment and detritus.,cone + half sphere,159.13,,,,,,,,,,Length,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/26/2018,9:01,SHR,0,62.0,4,6.45%,0.0683,314.159,0.8879,13,88.46,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,392,821,0.8,0.8,0.8,c,BSA.YOLO-92,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,11/27/2018,9:20,SHR,0,63.0,5,7.94%,0.0683,314.159,0.3415,5,183.99,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,9.3,,,i,BSA.YOLO-93,CT,Low sediment and detritus.,cylinder,310.34,,,,,,,,,,Length,5.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,8.4,9.3,7.4,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/27/2018,9:20,SHR,0,63.0,5,7.94%,0.0683,314.159,0.3415,5,183.99,310,Encyonema sp.,Diatom,Encyonema,sp.,,1,1,40.7,,,i,BSA.YOLO-93,CT,Low sediment and detritus.,cymbelloid,1146.62,,,,,,,,,,Length,40.7,40.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/27/2018,9:20,SHR,0,63.0,5,7.94%,0.0683,314.159,0.3415,5,183.99,476,Gyrosigma attenuatum,Diatom,Gyrosigma,attenuatum,,1,1,192.6,,,i,BSA.YOLO-93,CT,Low sediment and detritus.,prism on parallelogram,39621.67,,,,,,,,,,Length,192.6,192.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,27.8,27.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,14.8,14.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/27/2018,9:20,SHR,0,63.0,5,7.94%,0.0683,314.159,0.3415,5,183.99,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,8,8,2.8,,,i,BSA.YOLO-93,CT,Low sediment and detritus.,sphere,9.20,,,,,,,,,,Length,2.6,2.8,2.8,1.9,2.8,2.8,,,,,,,,,,,,,,,,,,,,
Phyto,11/27/2018,9:20,SHR,0,63.0,5,7.94%,0.0683,314.159,0.3415,5,183.99,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,427,894,0.8,0.8,0.8,c,BSA.YOLO-93,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,11/1/2018,10:07,LIB,1,62.5,4,6.40%,0.0683,314.159,0.8879,13,88.46,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,3,3,24.1,,,i,BSA.YOLO-94,CT,Low sediment and detritus. Many broken diatoms.,elliptic prism,397.98,,,,,,,,,,Length,21.0,20.4,18.5,24.1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,12.7,13.9,11.1,13.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,10:07,LIB,1,62.5,4,6.40%,0.0683,314.159,0.8879,13,88.46,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,3.7,,,i,BSA.YOLO-94,CT,Low sediment and detritus. Many broken diatoms.,cylinder,30.11,,,,,,,,,,Length,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,
