MethodCode,SampleDate,SampleTime,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10,Dimension,Measurement average,Measurement 1,Measurement 2,Measurement 3,Measurement 4,Measurement 5,Measurement 6,Measurement 7,Measurement 8,Measurement 9,Measurement 10,Measurement 11,Measurement 12,Measurement 13,Measurement 14,Measurement 15,Measurement 16,Measurement 17,Measurement 18,Measurement 19,Measurement 20,Measurement 21,Measurement 22,Measurement 23,Measurement 24,Measurement 25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,12:47,LIS,1,62.0,1,1.61%,0.0697,314.159,0.3485,5,901.46,191,Cyclotella spp.,Diatom,Cyclotella,spp.,,17,17,11.7,,,i,BSA.YOLO-22,BB,,cylinder,382.76,,,,,,,,,,Length,5.4,5.6,5.6,3.7,7.4,4.6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.5,11.7,11.7,7.4,7.4,9.3,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,12:47,LIS,1,62.0,1,1.61%,0.0697,314.159,0.3485,5,901.46,627,Navicula salinarum,Diatom,Navicula,salinarum,,1,1,44.4,,,i,BSA.YOLO-22,BB,,elliptic prism,1187.03,,,,,,,,,,Length,44.4,44.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,12:47,LIS,1,62.0,1,1.61%,0.0697,314.159,0.3485,5,901.46,1020,Carteria sp.,Soft Body,Carteria,sp.,,1,1,12,,,i,BSA.YOLO-22,BB,,sphere,432.85,,,,,,,,,,Length,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,8.3,8.3,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,12:47,LIS,1,62.0,1,1.61%,0.0697,314.159,0.3485,5,901.46,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,6.5,,,i,BSA.YOLO-22,BB,,sphere,143.79,,,,,,,,,,Length,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,12:47,LIS,1,62.0,1,1.61%,0.0697,314.159,0.3485,5,901.46,1135,Monoraphidium convolutum,Soft Body,Monoraphidium,convolutum,,1,1,8.3,,,i,BSA.YOLO-22,BB,,2 cones,15.69,,,,,,,,,,Length,8.3,8.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,12:47,LIS,1,62.0,1,1.61%,0.0697,314.159,0.3485,5,901.46,1928,Raphidocelis cf. subcapitata,Soft Body,Raphidocelis,subcapitata,,1,1,13,,,i,BSA.YOLO-22,BB,,2 cones,93.18,,,,,,,,,,Length,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,12:47,LIS,1,62.0,1,1.61%,0.0697,314.159,0.3485,5,901.46,1692,Kephyrion sp.,Soft Body,Kephyrion,sp.,,3,3,5.6,,,i,BSA.YOLO-22,BB,,prolate spheroid,61.60,,,,,,,,,,Length,4.9,4.6,4.6,5.6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.9,4.6,4.6,5.6,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,12:47,LIS,1,62.0,1,1.61%,0.0697,314.159,0.3485,5,901.46,1324,cf. Ochromonas sp.,Soft Body,Ochromonas,sp.,,1,1,5.6,,,i,BSA.YOLO-22,BB,,cone + half sphere,91.95,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,12:47,LIS,1,62.0,1,1.61%,0.0697,314.159,0.3485,5,901.46,1365,Plagioselmis lacustris,Soft Body,Plagioselmis,lacustris,,1,1,11.1,,,i,BSA.YOLO-22,BB,,cone + half sphere,567.71,,,,,,,,,,Length,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,12:47,LIS,1,62.0,1,1.61%,0.0697,314.159,0.3485,5,901.46,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,507,1080,0.8,0.8,0.8,c,BSA.YOLO-22,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,10/15/2019,12:47,LIS,1,62.0,1,1.61%,0.0697,314.159,0.3485,5,901.46,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,1,38,1.9,,,f,BSA.YOLO-22,BB,,cylinder,1.21,,,,,,,,,,Length,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/19,9:20,RMB,1,64.0,1,1.56%,0.0683,314.159,0.5464,8,574.96,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,3.7,,,i,BSA.YOLO-23,CT,Moderate sediment and detritus.,cylinder,39.78,,,,,,,,,,Length,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/19,9:20,RMB,1,64.0,1,1.56%,0.0683,314.159,0.5464,8,574.96,1020,Carteria sp.,Soft Body,Carteria,sp.,,1,1,14.8,,,i,BSA.YOLO-23,CT,Moderate sediment and detritus.,sphere,954.79,,,,,,,,,,Length,14.8,14.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/19,9:20,RMB,1,64.0,1,1.56%,0.0683,314.159,0.5464,8,574.96,1031,cf. Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,12,,,i,BSA.YOLO-23,CT,Moderate sediment and detritus.,sphere,904.78,,,,,,,,,,Length,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/19,9:20,RMB,1,64.0,1,1.56%,0.0683,314.159,0.5464,8,574.96,1305,Chrysococcus sp.,Soft Body,Chrysococcus,sp.,,1,1,5.6,,,i,BSA.YOLO-23,CT,Moderate sediment and detritus.,prolate spheroid,62.04,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/19,9:20,RMB,1,64.0,1,1.56%,0.0683,314.159,0.5464,8,574.96,1313,Dinobryon sp.,Soft Body,Dinobryon,sp.,,1,1,13,,,i,BSA.YOLO-23,CT,Moderate sediment and detritus.,prolate spheroid,287.59,,,,,,,,,,Length,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/19,9:20,RMB,1,64.0,1,1.56%,0.0683,314.159,0.5464,8,574.96,1692,cf. Kephyrion sp.,Soft Body,Kephyrion,sp.,,1,1,6.5,,,i,BSA.YOLO-23,CT,Moderate sediment and detritus.,prolate spheroid,106.73,,,,,,,,,,Length,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/19,9:20,RMB,1,64.0,1,1.56%,0.0683,314.159,0.5464,8,574.96,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,5,5,9.3,,,i,BSA.YOLO-23,CT,Moderate sediment and detritus.,cone + half sphere,332.85,,,,,,,,,,Length,9.3,9.3,9.3,9.3,9.3,9.3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.4,5.6,5.6,4.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/19,9:20,RMB,1,64.0,1,1.56%,0.0683,314.159,0.5464,8,574.96,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,406,825,0.8,0.8,0.8,c,BSA.YOLO-23,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,10/16/2019,9:08,RVB,1,62.0,1,1.61%,0.0697,314.159,0.9061,13,346.72,713,Nitzschia inconspicua,Diatom,Nitzschia,inconspicua,,1,1,7.4,,,i,BSA.YOLO-24,BB,,prism on parallelogram,21.79,,,,,,,,,,Length,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.1,3.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2019,9:08,RVB,1,62.0,1,1.61%,0.0697,314.159,0.9061,13,346.72,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,5,5,3.7,,,i,BSA.YOLO-24,BB,,sphere,26.52,,,,,,,,,,Length,2.1,1.9,1.9,1.9,1.9,2.8,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2019,9:08,RVB,1,62.0,1,1.61%,0.0697,314.159,0.9061,13,346.72,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,7.4,,,i,BSA.YOLO-24,BB,,cone + half sphere,159.13,,,,,,,,,,Length,7.4,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2019,9:08,RVB,1,62.0,1,1.61%,0.0697,314.159,0.9061,13,346.72,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,398,856,0.8,0.8,0.8,c,BSA.YOLO-24,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,10/16/2019,12:03,STTD,1,61.0,1,1.64%,0.0697,314.159,0.5576,8,563.41,627,Navicula salinarum,Diatom,Navicula,salinarum,,1,1,33.3,,,i,BSA.YOLO-25,BB,,elliptic prism,716.09,,,,,,,,,,Length,33.3,33.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2019,12:03,STTD,1,61.0,1,1.64%,0.0697,314.159,0.5576,8,563.41,1677,Nitzschia incerta,Diatom,Nitzschia,incerta,,1,1,92.6,,,i,BSA.YOLO-25,BB,,prism on parallelogram,788.03,,,,,,,,,,Length,92.6,92.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2019,12:03,STTD,1,61.0,1,1.64%,0.0697,314.159,0.5576,8,563.41,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,1.9,,,i,BSA.YOLO-25,BB,,sphere,3.59,,,,,,,,,,Length,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2019,12:03,STTD,1,61.0,1,1.64%,0.0697,314.159,0.5576,8,563.41,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,423,874,0.8,0.8,0.8,c,BSA.YOLO-25,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,10/16/2019,10:03,RYI,1,59.0,1,1.69%,0.0697,314.159,1.8819,27,166.94,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,16.7,,,i,BSA.YOLO-26,BB,,elliptic prism,538.68,,,,,,,,,,Length,16.7,16.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2019,10:03,RYI,1,59.0,1,1.69%,0.0697,314.159,1.8819,27,166.94,373,Fragilaria brevistriata,Diatom,Fragilaria,brevistriata,,8,8,16.7,,,i,BSA.YOLO-26,BB,,elliptic prism,179.56,,,,,,,,,,Length,16.7,16.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2019,10:03,RYI,1,59.0,1,1.69%,0.0697,314.159,1.8819,27,166.94,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,1.9,,,i,BSA.YOLO-26,BB,,sphere,3.59,,,,,,,,,,Length,10.5,1.9,19.0,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2019,10:03,RYI,1,59.0,1,1.69%,0.0697,314.159,1.8819,27,166.94,1349,Cryptomonas ovata,Soft Body,Cryptomonas,ovata,,1,1,20.4,,,i,BSA.YOLO-26,BB,,prolate spheroid,1538.12,,,,,,,,,,Length,20.4,20.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2019,10:03,RYI,1,59.0,1,1.69%,0.0697,314.159,1.8819,27,166.94,1891,Cyanodictyon sp.,Soft Body,Cyanodictyon,sp.,,1,10,1.3,,,i,BSA.YOLO-26,BB,,prolate spheroid,0.55,,,,,,,,,,Length,1.3,1.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2019,10:03,RYI,1,59.0,1,1.69%,0.0697,314.159,1.8819,27,166.94,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,384,792,0.8,0.8,0.8,c,BSA.YOLO-26,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,10/28/2019,9:08,SHR,0,60.0,1,1.67%,0.0683,314.159,3.415,50,91.99,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,2,2,11.1,,,i,BSA.YOLO-27,CT,Cannot meet tally in 50 fields.,elliptic prism,106.45,,,,,,,,,,Length,11.1,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.3,3.7,2.8,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/28/2019,9:08,SHR,0,60.0,1,1.67%,0.0683,314.159,3.415,50,91.99,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,13,,,i,BSA.YOLO-27,CT,Cannot meet tally in 50 fields.,cylinder,1234.41,,,,,,,,,,Length,9.3,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/28/2019,9:08,SHR,0,60.0,1,1.67%,0.0683,314.159,3.415,50,91.99,397,Fragilaria sp.,Diatom,Fragilaria,sp.,,1,1,20.4,,,i,BSA.YOLO-27,CT,Cannot meet tally in 50 fields.,elliptic prism,502.45,,,,,,,,,,Length,20.4,20.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/28/2019,9:08,SHR,0,60.0,1,1.67%,0.0683,314.159,3.415,50,91.99,464,Gomphonema sp.,Diatom,Gomphonema,sp.,,1,1,18.5,,,i,BSA.YOLO-27,CT,Cannot meet tally in 50 fields.,gomphonemoid,1372.60,,,,,,,,,,Width,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,18.5,18.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,14.8,14.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/28/2019,9:08,SHR,0,60.0,1,1.67%,0.0683,314.159,3.415,50,91.99,693,Nitzschia dissipata,Diatom,Nitzschia,dissipata,,1,1,53.7,,,i,BSA.YOLO-27,CT,Cannot meet tally in 50 fields.,prism on parallelogram,691.66,,,,,,,,,,Length,53.7,53.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/28/2019,9:08,SHR,0,60.0,1,1.67%,0.0683,314.159,3.415,50,91.99,750,Nitzschia spp.,Diatom,Nitzschia,spp.,,3,3,30.3,,,i,BSA.YOLO-27,CT,Cannot meet tally in 50 fields.,prism on parallelogram,378.75,,,,,,,,,,Length,30.3,20.4,51.9,18.5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.0,3.7,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,5.0,3.7,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/28/2019,9:08,SHR,0,60.0,1,1.67%,0.0683,314.159,3.415,50,91.99,921,cf. Staurosira sp.,Diatom,Staurosira,sp.,,1,1,6.5,,,i,BSA.YOLO-27,CT,Cannot meet tally in 50 fields.,elliptic prism,40.02,,,,,,,,,,Length,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/28/2019,9:08,SHR,0,60.0,1,1.67%,0.0683,314.159,3.415,50,91.99,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,13,,,i,BSA.YOLO-27,CT,Cannot meet tally in 50 fields.,sphere,1150.35,,,,,,,,,,Length,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/28/2019,9:08,SHR,0,60.0,1,1.67%,0.0683,314.159,3.415,50,91.99,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,3,3,2.8,,,i,BSA.YOLO-27,CT,Cannot meet tally in 50 fields.,sphere,8.18,,,,,,,,,,Length,2.5,2.8,1.9,2.8,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/28/2019,9:08,SHR,0,60.0,1,1.67%,0.0683,314.159,3.415,50,91.99,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,235,481,0.8,0.8,0.8,c,BSA.YOLO-27,CT,Cannot meet tally in 50 fields.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,10/29/2019,10:20,STTD,0,61.0,1,1.64%,0.0683,314.159,0.5464,8,574.96,559,Navicula capitatoradiata,Diatom,Navicula,capitatoradiata,,1,1,27.8,,,i,BSA.YOLO-28,CT,High sediment.,elliptic prism,904.80,,,,,,,,,,Length,27.8,27.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/29/2019,10:20,STTD,0,61.0,1,1.64%,0.0683,314.159,0.5464,8,574.96,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,27.8,,,i,BSA.YOLO-28,CT,High sediment.,prism on parallelogram,144.00,,,,,,,,,,Length,27.8,27.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/29/2019,10:20,STTD,0,61.0,1,1.64%,0.0683,314.159,0.5464,8,574.96,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,427,898,0.8,0.8,0.8,c,BSA.YOLO-28,CT,High sediment.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,10/29/2019,13:16,LIS,0,62.0,1,1.61%,0.0683,314.159,0.5464,8,574.96,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,11.1,,,i,BSA.YOLO-29,CT,High sediment.,cylinder,604.67,,,,,,,,,,Length,7.4,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,10.2,11.1,9.3,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/29/2019,13:16,LIS,0,62.0,1,1.61%,0.0683,314.159,0.5464,8,574.96,397,Fragilaria sp.,Diatom,Fragilaria,sp.,,1,1,46.3,,,i,BSA.YOLO-29,CT,Fragment. High sediment.,elliptic prism,1323.65,,,,,,,,,,Length,46.3,46.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/29/2019,13:16,LIS,0,62.0,1,1.61%,0.0683,314.159,0.5464,8,574.96,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,2.8,,,i,BSA.YOLO-29,CT,High sediment.,sphere,11.49,,,,,,,,,,Length,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
