SampleID,Genus,BV.Density,,Year,Month,StationCode,Region,WYType,FlowPulseType,FlowPulseCategory,ActionPhase
STTD.2018.08.08,Chlorella,42384.1908,,2018,Aug,STTD,Upstream,BN,MA-Ag,High,Before
STTD.2018.08.08,Eucapsis,120127.5684,,2018,Aug,STTD,Upstream,BN,MA-Ag,High,Before
STTD.2018.08.08,Snowella,3813.5736,,2018,Aug,STTD,Upstream,BN,MA-Ag,High,Before
RCS.2018.08.13,Chlorella,1449405.451,,2018,Aug,RCS,Upstream,BN,MA-Ag,High,Before
RCS.2018.08.13,Cryptomonas,477845.1118,,2018,Aug,RCS,Upstream,BN,MA-Ag,High,Before
RCS.2018.08.13,Eucapsis,227361.5449,,2018,Aug,RCS,Upstream,BN,MA-Ag,High,Before
RCS.2018.08.13,Plagioselmis,114634.1805,,2018,Aug,RCS,Upstream,BN,MA-Ag,High,Before
RD22.2018.08.13,Actinastrum,38432.84,,2018,Aug,RD22,Upstream,BN,MA-Ag,High,Before
RD22.2018.08.13,Carteria,1956231.556,,2018,Aug,RD22,Upstream,BN,MA-Ag,High,Before
RD22.2018.08.13,Chlorella,105240.564,,2018,Aug,RD22,Upstream,BN,MA-Ag,High,Before
RD22.2018.08.13,Eucapsis,152157.249,,2018,Aug,RD22,Upstream,BN,MA-Ag,High,Before
RD22.2018.08.13,Kephyrion,83806.0785,,2018,Aug,RD22,Upstream,BN,MA-Ag,High,Before
RD22.2018.08.13,Monoraphidium,3209.551,,2018,Aug,RD22,Upstream,BN,MA-Ag,High,Before
RD22.2018.08.13,Nitzschia,433003.183,,2018,Aug,RD22,Upstream,BN,MA-Ag,High,Before
RD22.2018.08.13,Plagioselmis,85594.841,,2018,Aug,RD22,Upstream,BN,MA-Ag,High,Before
RVB.2018.08.13,Chlorella,40649.672,,2018,Aug,RVB,Downstream,BN,MA-Ag,High,Before
RVB.2018.08.13,Cyclotella,17677.1452,,2018,Aug,RVB,Downstream,BN,MA-Ag,High,Before
RVB.2018.08.13,Eucapsis,53988.744,,2018,Aug,RVB,Downstream,BN,MA-Ag,High,Before
RVB.2018.08.13,Geissleria,95437.6104,,2018,Aug,RVB,Downstream,BN,MA-Ag,High,Before
RVB.2018.08.13,Monoraphidium,16127.628,,2018,Aug,RVB,Downstream,BN,MA-Ag,High,Before
RVB.2018.08.13,Nitzschia,30378.0116,,2018,Aug,RVB,Downstream,BN,MA-Ag,High,Before
RVB.2018.08.13,Plagioselmis,90481.4552,,2018,Aug,RVB,Downstream,BN,MA-Ag,High,Before
I80.2018.08.13,Achnanthidium,373387.3257,,2018,Aug,I80,Upstream,BN,MA-Ag,High,Before
I80.2018.08.13,Actinastrum,13247.1504,,2018,Aug,I80,Upstream,BN,MA-Ag,High,Before
I80.2018.08.13,Carteria,266164.0206,,2018,Aug,I80,Upstream,BN,MA-Ag,High,Before
I80.2018.08.13,Chlorella,31478.7084,,2018,Aug,I80,Upstream,BN,MA-Ag,High,Before
I80.2018.08.13,Cyclotella,619203.924,,2018,Aug,I80,Upstream,BN,MA-Ag,High,Before
I80.2018.08.13,Desmodesmus,31579.0656,,2018,Aug,I80,Upstream,BN,MA-Ag,High,Before
I80.2018.08.13,Drepanochloris,3219.7935,,2018,Aug,I80,Upstream,BN,MA-Ag,High,Before
I80.2018.08.13,Eucapsis,471846.102,,2018,Aug,I80,Upstream,BN,MA-Ag,High,Before
I80.2018.08.13,Kephyrion,51884.6724,,2018,Aug,I80,Upstream,BN,MA-Ag,High,Before
I80.2018.08.13,Nitzschia,930528.6846,,2018,Aug,I80,Upstream,BN,MA-Ag,High,Before
RYI.2018.08.13,Chlorella,8555.4792,,2018,Aug,RYI,Downstream,BN,MA-Ag,High,Before
RYI.2018.08.13,Chrysochromulina,13850.268,,2018,Aug,RYI,Downstream,BN,MA-Ag,High,Before
RYI.2018.08.13,Cyclotella,78011.2512,,2018,Aug,RYI,Downstream,BN,MA-Ag,High,Before
RYI.2018.08.13,Eucapsis,78011.2512,,2018,Aug,RYI,Downstream,BN,MA-Ag,High,Before
RYI.2018.08.13,Plagioselmis,219943.278,,2018,Aug,RYI,Downstream,BN,MA-Ag,High,Before
LIS.2018.08.13,Carteria,769658.7496,,2018,Aug,LIS,Upstream,BN,MA-Ag,High,Before
LIS.2018.08.13,Chlorella,394882.9724,,2018,Aug,LIS,Upstream,BN,MA-Ag,High,Before
LIS.2018.08.13,Cyclotella,82095.3718,,2018,Aug,LIS,Upstream,BN,MA-Ag,High,Before
LIS.2018.08.13,Eucapsis,143434.9292,,2018,Aug,LIS,Upstream,BN,MA-Ag,High,Before
LIB.2018.08.13,Achnanthidium,31730.432,,2018,Aug,LIB,Downstream,BN,MA-Ag,High,Before
LIB.2018.08.13,Chlorella,326352.9984,,2018,Aug,LIB,Downstream,BN,MA-Ag,High,Before
LIB.2018.08.13,Eucapsis,73505.4976,,2018,Aug,LIB,Downstream,BN,MA-Ag,High,Before
LIB.2018.08.13,Plagioselmis,56464.1536,,2018,Aug,LIB,Downstream,BN,MA-Ag,High,Before
LIB.2018.08.13,Sphaerocystis,39818.1888,,2018,Aug,LIB,Downstream,BN,MA-Ag,High,Before
BL5.2018.08.13,Chlorella,22308.642,,2018,Aug,BL5,Downstream,BN,MA-Ag,High,Before
BL5.2018.08.13,Eucapsis,89648.5428,,2018,Aug,BL5,Downstream,BN,MA-Ag,High,Before
STTD.2018.08.13,Chlorella,19818.8712,,2018,Aug,STTD,Upstream,BN,MA-Ag,High,Before
STTD.2018.08.13,Eucapsis,86312.9952,,2018,Aug,STTD,Upstream,BN,MA-Ag,High,Before
STTD.2018.08.13,Scenedesmus,43903.9456,,2018,Aug,STTD,Upstream,BN,MA-Ag,High,Before
RCS.2018.08.21,Chlorella,632717.6163,,2018,Aug,RCS,Upstream,BN,MA-Ag,High,Before
RCS.2018.08.21,Eucapsis,238487.1412,,2018,Aug,RCS,Upstream,BN,MA-Ag,High,Before
RCS.2018.08.21,Plagioselmis,98613.9224,,2018,Aug,RCS,Upstream,BN,MA-Ag,High,Before
RD22.2018.08.21,Carteria,3084184.296,,2018,Aug,RD22,Upstream,BN,MA-Ag,High,Before
RD22.2018.08.21,Chlorella,1658393.174,,2018,Aug,RD22,Upstream,BN,MA-Ag,High,Before
RD22.2018.08.21,Chrysococcus,218926.9972,,2018,Aug,RD22,Upstream,BN,MA-Ag,High,Before
RD22.2018.08.21,Cyclotella,1677617.526,,2018,Aug,RD22,Upstream,BN,MA-Ag,High,Before
RD22.2018.08.21,Eucapsis,302861.9251,,2018,Aug,RD22,Upstream,BN,MA-Ag,High,Before
RD22.2018.08.21,Microcystis,1018872.66,,2018,Aug,RD22,Upstream,BN,MA-Ag,High,Before
RD22.2018.08.21,Plagioselmis,2717372.121,,2018,Aug,RD22,Upstream,BN,MA-Ag,High,Before
RD22.2018.08.21,Snowella,10954.4576,,2018,Aug,RD22,Upstream,BN,MA-Ag,High,Before
I80.2018.08.21,Chlamydomonas,157956.7924,,2018,Aug,I80,Upstream,BN,MA-Ag,High,Before
I80.2018.08.21,Chlorella,759262.8252,,2018,Aug,I80,Upstream,BN,MA-Ag,High,Before
I80.2018.08.21,Eucapsis,264276.2896,,2018,Aug,I80,Upstream,BN,MA-Ag,High,Before
I80.2018.08.21,Microcystis,343840.2448,,2018,Aug,I80,Upstream,BN,MA-Ag,High,Before
I80.2018.08.21,Monoraphidium,78789.2156,,2018,Aug,I80,Upstream,BN,MA-Ag,High,Before
I80.2018.08.21,Snowella,1585.5136,,2018,Aug,I80,Upstream,BN,MA-Ag,High,Before
I80.2018.08.21,Tetraedron,2153415.744,,2018,Aug,I80,Upstream,BN,MA-Ag,High,Before
LIS.2018.08.22,Carteria,306939.3156,,2018,Aug,LIS,Upstream,BN,MA-Ag,High,Before
LIS.2018.08.22,Chlorella,17616.9276,,2018,Aug,LIS,Upstream,BN,MA-Ag,High,Before
LIS.2018.08.22,Eucapsis,125158.3812,,2018,Aug,LIS,Upstream,BN,MA-Ag,High,Before
RVB.2018.08.22,Chlamydomonas,21926.0996,,2018,Aug,RVB,Downstream,BN,MA-Ag,High,Before
RVB.2018.08.22,Chlorella,28098.2952,,2018,Aug,RVB,Downstream,BN,MA-Ag,High,Before
RVB.2018.08.22,Chrysochromulina,2183.4106,,2018,Aug,RVB,Downstream,BN,MA-Ag,High,Before
RVB.2018.08.22,Eucapsis,19172.0412,,2018,Aug,RVB,Downstream,BN,MA-Ag,High,Before
RVB.2018.08.22,Plagioselmis,48495.0012,,2018,Aug,RVB,Downstream,BN,MA-Ag,High,Before
RYI.2018.08.22,Achnanthidium,36585.2184,,2018,Aug,RYI,Downstream,BN,MA-Ag,High,Before
RYI.2018.08.22,Chlamydomonas,54270.6804,,2018,Aug,RYI,Downstream,BN,MA-Ag,High,Before
RYI.2018.08.22,Chlorella,71036.2224,,2018,Aug,RYI,Downstream,BN,MA-Ag,High,Before
RYI.2018.08.22,Cyclotella,20958.0774,,2018,Aug,RYI,Downstream,BN,MA-Ag,High,Before
RYI.2018.08.22,Drepanochloris,885.423,,2018,Aug,RYI,Downstream,BN,MA-Ag,High,Before
RYI.2018.08.22,Eucapsis,47647.2564,,2018,Aug,RYI,Downstream,BN,MA-Ag,High,Before
LIB.2018.08.22,Chlorella,21158.62,,2018,Aug,LIB,Downstream,BN,MA-Ag,High,Before
LIB.2018.08.22,Cocconeis,207598.2601,,2018,Aug,LIB,Downstream,BN,MA-Ag,High,Before
LIB.2018.08.22,Eucapsis,66070.0908,,2018,Aug,LIB,Downstream,BN,MA-Ag,High,Before
LIB.2018.08.22,Rhoicosphenia,204475.0638,,2018,Aug,LIB,Downstream,BN,MA-Ag,High,Before
BL5.2018.08.22,Chlorella,444934.754,,2018,Aug,BL5,Downstream,BN,MA-Ag,High,Before
BL5.2018.08.22,Eucapsis,132480.4716,,2018,Aug,BL5,Downstream,BN,MA-Ag,High,Before
BL5.2018.08.22,Plagioselmis,492680.334,,2018,Aug,BL5,Downstream,BN,MA-Ag,High,Before
STTD.2018.08.22,Chlorella,1409557.625,,2018,Aug,STTD,Upstream,BN,MA-Ag,High,Before
STTD.2018.08.22,Eucapsis,188450.9034,,2018,Aug,STTD,Upstream,BN,MA-Ag,High,Before
STTD.2018.08.22,Nitzschia,185604.1858,,2018,Aug,STTD,Upstream,BN,MA-Ag,High,Before
STTD.2018.08.22,Plagioselmis,195306.448,,2018,Aug,STTD,Upstream,BN,MA-Ag,High,Before
RCS.2018.08.30,Chlorella,23509.68,,2018,Aug,RCS,Upstream,BN,MA-Ag,High,During
RCS.2018.08.30,Eucapsis,84818.8368,,2018,Aug,RCS,Upstream,BN,MA-Ag,High,During
RCS.2018.08.30,Navicula,2154703.058,,2018,Aug,RCS,Upstream,BN,MA-Ag,High,During
RVB.2018.08.30,Achnanthidium,6757.7553,,2018,Aug,RVB,Downstream,BN,MA-Ag,High,During
RVB.2018.08.30,Aulacoseira,23287.3602,,2018,Aug,RVB,Downstream,BN,MA-Ag,High,During
RVB.2018.08.30,Chlorella,11774.0055,,2018,Aug,RVB,Downstream,BN,MA-Ag,High,During
RVB.2018.08.30,Cyclotella,9768.0165,,2018,Aug,RVB,Downstream,BN,MA-Ag,High,During
RVB.2018.08.30,Eucapsis,18030.9024,,2018,Aug,RVB,Downstream,BN,MA-Ag,High,During
RVB.2018.08.30,Nitzschia,13501.4559,,2018,Aug,RVB,Downstream,BN,MA-Ag,High,During
RYI.2018.08.30,Chlorella,23122.0164,,2018,Aug,RYI,Downstream,BN,MA-Ag,High,During
RYI.2018.08.30,Eucapsis,20879.6724,,2018,Aug,RYI,Downstream,BN,MA-Ag,High,During
RYI.2018.08.30,Plagioselmis,22873.3462,,2018,Aug,RYI,Downstream,BN,MA-Ag,High,During
RD22.2018.08.30,Chlorella,8789.8356,,2018,Aug,RD22,Upstream,BN,MA-Ag,High,During
RD22.2018.08.30,Cyclotella,55390.683,,2018,Aug,RD22,Upstream,BN,MA-Ag,High,During
RD22.2018.08.30,Eucapsis,36263.2464,,2018,Aug,RD22,Upstream,BN,MA-Ag,High,During
RD22.2018.08.30,Monoraphidium,3217.4202,,2018,Aug,RD22,Upstream,BN,MA-Ag,High,During
RD22.2018.08.30,Nitzschia,213913.5972,,2018,Aug,RD22,Upstream,BN,MA-Ag,High,During
BL5.2018.08.30,Chlorella,29622.068,,2018,Aug,BL5,Downstream,BN,MA-Ag,High,During
BL5.2018.08.30,Eucapsis,70044.2316,,2018,Aug,BL5,Downstream,BN,MA-Ag,High,During
LIB.2018.08.30,Chlorella,42552.5208,,2018,Aug,LIB,Downstream,BN,MA-Ag,High,During
LIB.2018.08.30,Cyclotella,35246.6322,,2018,Aug,LIB,Downstream,BN,MA-Ag,High,During
LIB.2018.08.30,Eucapsis,40794.4056,,2018,Aug,LIB,Downstream,BN,MA-Ag,High,During
LIB.2018.08.30,Nitzschia,24488.3982,,2018,Aug,LIB,Downstream,BN,MA-Ag,High,During
I80.2018.08.30,Chlamydomonas,40766.484,,2018,Aug,I80,Upstream,BN,MA-Ag,High,During
I80.2018.08.30,Chlorella,22650.237,,2018,Aug,I80,Upstream,BN,MA-Ag,High,During
I80.2018.08.30,Cyclotella,80678.738,,2018,Aug,I80,Upstream,BN,MA-Ag,High,During
I80.2018.08.30,Eucapsis,106213.644,,2018,Aug,I80,Upstream,BN,MA-Ag,High,During
I80.2018.08.30,Scenedesmus,11420.398,,2018,Aug,I80,Upstream,BN,MA-Ag,High,During
I80.2018.08.30,Tetrastrum,52278.876,,2018,Aug,I80,Upstream,BN,MA-Ag,High,During
STTD.2018.08.30,Chlorella,55503.288,,2018,Aug,STTD,Upstream,BN,MA-Ag,High,During
STTD.2018.08.30,Cyclotella,115882.2792,,2018,Aug,STTD,Upstream,BN,MA-Ag,High,During
STTD.2018.08.30,Eucapsis,113153.112,,2018,Aug,STTD,Upstream,BN,MA-Ag,High,During
STTD.2018.08.30,Monoraphidium,16083.6876,,2018,Aug,STTD,Upstream,BN,MA-Ag,High,During
LIS.2018.08.30,Carteria,460053.7728,,2018,Aug,LIS,Upstream,BN,MA-Ag,High,During
LIS.2018.08.30,Chlorella,33301.9728,,2018,Aug,LIS,Upstream,BN,MA-Ag,High,During
LIS.2018.08.30,Eucapsis,72583.5816,,2018,Aug,LIS,Upstream,BN,MA-Ag,High,During
LIS.2018.08.30,Monoraphidium,1604.7912,,2018,Aug,LIS,Upstream,BN,MA-Ag,High,During
LIS.2018.08.30,Nitzschia,120911.3064,,2018,Aug,LIS,Upstream,BN,MA-Ag,High,During
LIS.2018.08.30,Plagioselmis,74689.2312,,2018,Aug,LIS,Upstream,BN,MA-Ag,High,During
LIS.2018.09.04,Chlorella,444934.754,,2018,Sep,LIS,Upstream,BN,MA-Ag,High,During
LIS.2018.09.04,Eucapsis,158668.4718,,2018,Sep,LIS,Upstream,BN,MA-Ag,High,During
LIS.2018.09.04,Plagioselmis,1764883.835,,2018,Sep,LIS,Upstream,BN,MA-Ag,High,During
RCS.2018.09.04,Chlorella,9624.8304,,2018,Sep,RCS,Upstream,BN,MA-Ag,High,During
RCS.2018.09.04,Cyclotella,411723.1064,,2018,Sep,RCS,Upstream,BN,MA-Ag,High,During
RCS.2018.09.04,Eucapsis,93557.4912,,2018,Sep,RCS,Upstream,BN,MA-Ag,High,During
RD22.2018.09.04,Aphanizomenon,257169.227,,2018,Sep,RD22,Upstream,BN,MA-Ag,High,During
RD22.2018.09.04,Cyclotella,83834.1322,,2018,Sep,RD22,Upstream,BN,MA-Ag,High,During
RD22.2018.09.04,Eucapsis,147374.388,,2018,Sep,RD22,Upstream,BN,MA-Ag,High,During
RD22.2018.09.04,Nitzschia,126933.3212,,2018,Sep,RD22,Upstream,BN,MA-Ag,High,During
I80.2018.09.04,Chlorella,5872.3092,,2018,Sep,I80,Upstream,BN,MA-Ag,High,During
I80.2018.09.04,Eucapsis,78471.2232,,2018,Sep,I80,Upstream,BN,MA-Ag,High,During
I80.2018.09.04,Synechococcus,11744.6184,,2018,Sep,I80,Upstream,BN,MA-Ag,High,During
I80.2018.09.04,Trachelomonas,6514593.658,,2018,Sep,I80,Upstream,BN,MA-Ag,High,During
STTD.2018.09.05,Ankistrodesmus,32170.3018,,2018,Sep,STTD,Upstream,BN,MA-Ag,High,During
STTD.2018.09.05,Chlamydomonas,43338.3734,,2018,Sep,STTD,Upstream,BN,MA-Ag,High,During
STTD.2018.09.05,Chlorella,26370.0801,,2018,Sep,STTD,Upstream,BN,MA-Ag,High,During
STTD.2018.09.05,Chrysococcus,42294.2415,,2018,Sep,STTD,Upstream,BN,MA-Ag,High,During
STTD.2018.09.05,Cyclotella,374939.9458,,2018,Sep,STTD,Upstream,BN,MA-Ag,High,During
STTD.2018.09.05,Dinobryon,464229.3222,,2018,Sep,STTD,Upstream,BN,MA-Ag,High,During
STTD.2018.09.05,Drepanochloris,1476.5037,,2018,Sep,STTD,Upstream,BN,MA-Ag,High,During
STTD.2018.09.05,Eucapsis,64083.0204,,2018,Sep,STTD,Upstream,BN,MA-Ag,High,During
STTD.2018.09.05,Monoraphidium,12170.8062,,2018,Sep,STTD,Upstream,BN,MA-Ag,High,During
STTD.2018.09.05,Nitzschia,478313.6036,,2018,Sep,STTD,Upstream,BN,MA-Ag,High,During
STTD.2018.09.05,Schroederia,79459.8175,,2018,Sep,STTD,Upstream,BN,MA-Ag,High,During
STTD.2018.09.05,Skeletonema,41921.6658,,2018,Sep,STTD,Upstream,BN,MA-Ag,High,During
BL5.2018.09.05,Chlorella,210179.6466,,2018,Sep,BL5,Downstream,BN,MA-Ag,High,During
BL5.2018.09.05,Cocconeis,124597.9466,,2018,Sep,BL5,Downstream,BN,MA-Ag,High,During
BL5.2018.09.05,Cyclotella,23206.1536,,2018,Sep,BL5,Downstream,BN,MA-Ag,High,During
BL5.2018.09.05,Eucapsis,65384.4188,,2018,Sep,BL5,Downstream,BN,MA-Ag,High,During
BL5.2018.09.05,Nitzschia,62898.0452,,2018,Sep,BL5,Downstream,BN,MA-Ag,High,During
BL5.2018.09.05,Plagioselmis,64348.4298,,2018,Sep,BL5,Downstream,BN,MA-Ag,High,During
BL5.2018.09.05,Ulnaria,78275.7254,,2018,Sep,BL5,Downstream,BN,MA-Ag,High,During
LIB.2018.09.05,Chlorella,120305.3824,,2018,Sep,LIB,Downstream,BN,MA-Ag,High,During
LIB.2018.09.05,Cyclotella,19105.824,,2018,Sep,LIB,Downstream,BN,MA-Ag,High,During
LIB.2018.09.05,Desmodesmus,12707.1872,,2018,Sep,LIB,Downstream,BN,MA-Ag,High,During
LIB.2018.09.05,Eucapsis,37418.3872,,2018,Sep,LIB,Downstream,BN,MA-Ag,High,During
LIB.2018.09.05,Plagioselmis,70908.0064,,2018,Sep,LIB,Downstream,BN,MA-Ag,High,During
LIB.2018.09.05,Planothidium,46379.4816,,2018,Sep,LIB,Downstream,BN,MA-Ag,High,During
RYI.2018.09.05,Chlamydomonas,5415.9819,,2018,Sep,RYI,Downstream,BN,MA-Ag,High,During
RYI.2018.09.05,Chlorella,20905.0002,,2018,Sep,RYI,Downstream,BN,MA-Ag,High,During
RYI.2018.09.05,Cocconeis,228729.548,,2018,Sep,RYI,Downstream,BN,MA-Ag,High,During
RYI.2018.09.05,Encyonema,68735.4961,,2018,Sep,RYI,Downstream,BN,MA-Ag,High,During
RYI.2018.09.05,Eucapsis,23270.4882,,2018,Sep,RYI,Downstream,BN,MA-Ag,High,During
RYI.2018.09.05,Plagioselmis,29908.6389,,2018,Sep,RYI,Downstream,BN,MA-Ag,High,During
RVB.2018.09.05,Achnanthidium,15204.8172,,2018,Sep,RVB,Downstream,BN,MA-Ag,High,During
RVB.2018.09.05,Chlamydomonas,8917.6296,,2018,Sep,RVB,Downstream,BN,MA-Ag,High,During
RVB.2018.09.05,Chlorella,15610.164,,2018,Sep,RVB,Downstream,BN,MA-Ag,High,During
RVB.2018.09.05,Cryptomonas,171550.8152,,2018,Sep,RVB,Downstream,BN,MA-Ag,High,During
RVB.2018.09.05,Cyclotella,14736.2248,,2018,Sep,RVB,Downstream,BN,MA-Ag,High,During
RVB.2018.09.05,Eucapsis,21112.5312,,2018,Sep,RVB,Downstream,BN,MA-Ag,High,During
RCS.2018.09.13,Cyclotella,25712.0435,,2018,Sep,RCS,Upstream,BN,MA-Ag,High,During
RCS.2018.09.13,Desmodesmus,17712.834,,2018,Sep,RCS,Upstream,BN,MA-Ag,High,During
RCS.2018.09.13,Eucapsis,67138.164,,2018,Sep,RCS,Upstream,BN,MA-Ag,High,During
RCS.2018.09.13,Monoraphidium,16734.363,,2018,Sep,RCS,Upstream,BN,MA-Ag,High,During
RCS.2018.09.13,Navicula,138817.437,,2018,Sep,RCS,Upstream,BN,MA-Ag,High,During
RCS.2018.09.13,Nitzschia,44834.043,,2018,Sep,RCS,Upstream,BN,MA-Ag,High,During
RCS.2018.09.13,Planktolyngbya,15015.7665,,2018,Sep,RCS,Upstream,BN,MA-Ag,High,During
RCS.2018.09.13,Skeletonema,66540.2095,,2018,Sep,RCS,Upstream,BN,MA-Ag,High,During
RD22.2018.09.13,Chlorella,3775.0395,,2018,Sep,RD22,Upstream,BN,MA-Ag,High,During
RD22.2018.09.13,Eucapsis,51273.513,,2018,Sep,RD22,Upstream,BN,MA-Ag,High,During
RD22.2018.09.13,Monoraphidium,10372.3235,,2018,Sep,RD22,Upstream,BN,MA-Ag,High,During
RD22.2018.09.13,Oocystis,11325.1185,,2018,Sep,RD22,Upstream,BN,MA-Ag,High,During
RVB.2018.09.13,Chlorella,18402.9216,,2018,Sep,RVB,Downstream,BN,MA-Ag,High,During
RVB.2018.09.13,Cocconeis,70590.528,,2018,Sep,RVB,Downstream,BN,MA-Ag,High,During
RVB.2018.09.13,Eucapsis,17081.1648,,2018,Sep,RVB,Downstream,BN,MA-Ag,High,During
RYI.2018.09.13,Achnanthidium,11540.1864,,2018,Sep,RYI,Downstream,BN,MA-Ag,High,During
RYI.2018.09.13,Chlamydomonas,29220.999,,2018,Sep,RYI,Downstream,BN,MA-Ag,High,During
RYI.2018.09.13,Chlorella,14105.808,,2018,Sep,RYI,Downstream,BN,MA-Ag,High,During
RYI.2018.09.13,Cocconeis,27029.7435,,2018,Sep,RYI,Downstream,BN,MA-Ag,High,During
RYI.2018.09.13,Cyclotella,11643.6801,,2018,Sep,RYI,Downstream,BN,MA-Ag,High,During
RYI.2018.09.13,Eucapsis,19318.824,,2018,Sep,RYI,Downstream,BN,MA-Ag,High,During
RYI.2018.09.13,Nitzschia,51491.31,,2018,Sep,RYI,Downstream,BN,MA-Ag,High,During
I80.2018.09.13,Chlorella,18812.8548,,2018,Sep,I80,Upstream,BN,MA-Ag,High,During
I80.2018.09.13,Eucapsis,122935.1832,,2018,Sep,I80,Upstream,BN,MA-Ag,High,During
I80.2018.09.13,Lemmermannia,35233.8552,,2018,Sep,I80,Upstream,BN,MA-Ag,High,During
I80.2018.09.13,Nitzschia,724808.5452,,2018,Sep,I80,Upstream,BN,MA-Ag,High,During
LIB.2018.09.13,Chlorella,13875.822,,2018,Sep,LIB,Downstream,BN,MA-Ag,High,During
LIB.2018.09.13,Eucapsis,18766.8576,,2018,Sep,LIB,Downstream,BN,MA-Ag,High,During
BL5.2018.09.13,Chlorella,16650.914,,2018,Sep,BL5,Downstream,BN,MA-Ag,High,During
BL5.2018.09.13,Eucapsis,71203.356,,2018,Sep,BL5,Downstream,BN,MA-Ag,High,During
LIS.2018.09.13,Chlorella,20182.5492,,2018,Sep,LIS,Upstream,BN,MA-Ag,High,During
LIS.2018.09.13,Eucapsis,77735.268,,2018,Sep,LIS,Upstream,BN,MA-Ag,High,During
LIS.2018.09.13,Monoraphidium,35034.534,,2018,Sep,LIS,Upstream,BN,MA-Ag,High,During
STTD.2018.09.13,Achnanthidium,33304.937,,2018,Sep,STTD,Upstream,BN,MA-Ag,High,During
STTD.2018.09.13,Aulacoseira,4171883.196,,2018,Sep,STTD,Upstream,BN,MA-Ag,High,During
STTD.2018.09.13,Carteria,171856.388,,2018,Sep,STTD,Upstream,BN,MA-Ag,High,During
STTD.2018.09.13,Chlorella,4703.091,,2018,Sep,STTD,Upstream,BN,MA-Ag,High,During
STTD.2018.09.13,Eucapsis,28908.486,,2018,Sep,STTD,Upstream,BN,MA-Ag,High,During
STTD.2018.09.13,Monoraphidium,16083.268,,2018,Sep,STTD,Upstream,BN,MA-Ag,High,During
RCS.2018.09.18,Cyclotella,47062.8018,,2018,Sep,RCS,Upstream,BN,MA-Ag,High,During
RCS.2018.09.18,Cylindrotheca,88138.3014,,2018,Sep,RCS,Upstream,BN,MA-Ag,High,During
RCS.2018.09.18,Eucapsis,57611.493,,2018,Sep,RCS,Upstream,BN,MA-Ag,High,During
RCS.2018.09.18,Lagerheimia,8812.2969,,2018,Sep,RCS,Upstream,BN,MA-Ag,High,During
RCS.2018.09.18,Monoraphidium,6738.5898,,2018,Sep,RCS,Upstream,BN,MA-Ag,High,During
RCS.2018.09.18,Ulnaria,2942279.894,,2018,Sep,RCS,Upstream,BN,MA-Ag,High,During
RD22.2018.09.18,Chlorella,825.6282,,2018,Sep,RD22,Upstream,BN,MA-Ag,High,During
RD22.2018.09.18,Cyclotella,14141.4702,,2018,Sep,RD22,Upstream,BN,MA-Ag,High,During
RD22.2018.09.18,Drepanochloris,4270.7286,,2018,Sep,RD22,Upstream,BN,MA-Ag,High,During
RD22.2018.09.18,Encyonema,22241.3658,,2018,Sep,RD22,Upstream,BN,MA-Ag,High,During
RD22.2018.09.18,Eucapsis,33075.7236,,2018,Sep,RD22,Upstream,BN,MA-Ag,High,During
RD22.2018.09.18,Skeletonema,36585.2184,,2018,Sep,RD22,Upstream,BN,MA-Ag,High,During
I80.2018.09.18,Chlorella,7436.214,,2018,Sep,I80,Upstream,BN,MA-Ag,High,During
I80.2018.09.18,Cyclotella,44801.2728,,2018,Sep,I80,Upstream,BN,MA-Ag,High,During
I80.2018.09.18,Drepanochloris,14236.1334,,2018,Sep,I80,Upstream,BN,MA-Ag,High,During
I80.2018.09.18,Eucapsis,56162.5812,,2018,Sep,I80,Upstream,BN,MA-Ag,High,During
I80.2018.09.18,Monoraphidium,24390.0153,,2018,Sep,I80,Upstream,BN,MA-Ag,High,During
I80.2018.09.18,Plagioselmis,487378.665,,2018,Sep,I80,Upstream,BN,MA-Ag,High,During
I80.2018.09.18,Skeletonema,68827.1436,,2018,Sep,I80,Upstream,BN,MA-Ag,High,During
LIS.2018.09.19,Actinastrum,9107.3664,,2018,Sep,LIS,Upstream,BN,MA-Ag,High,During
LIS.2018.09.19,Chlorella,26425.1616,,2018,Sep,LIS,Upstream,BN,MA-Ag,High,During
LIS.2018.09.19,Cryptomonas,686203.2608,,2018,Sep,LIS,Upstream,BN,MA-Ag,High,During
LIS.2018.09.19,Cyclotella,52396.1048,,2018,Sep,LIS,Upstream,BN,MA-Ag,High,During
LIS.2018.09.19,Eucapsis,84243.1392,,2018,Sep,LIS,Upstream,BN,MA-Ag,High,During
LIS.2018.09.19,Lagerheimia,18956.4312,,2018,Sep,LIS,Upstream,BN,MA-Ag,High,During
LIS.2018.09.19,Monoraphidium,29115.9744,,2018,Sep,LIS,Upstream,BN,MA-Ag,High,During
LIS.2018.09.19,Skeletonema,194738.952,,2018,Sep,LIS,Upstream,BN,MA-Ag,High,During
RVB.2018.09.19,Chlamydomonas,13216.893,,2018,Sep,RVB,Downstream,BN,MA-Ag,High,During
RVB.2018.09.19,Chlorella,13525.934,,2018,Sep,RVB,Downstream,BN,MA-Ag,High,During
RVB.2018.09.19,Cyclotella,29739.806,,2018,Sep,RVB,Downstream,BN,MA-Ag,High,During
RVB.2018.09.19,Eucapsis,20543.3208,,2018,Sep,RVB,Downstream,BN,MA-Ag,High,During
