"","s.d","Acanthocyclops vernalis adult","Acanthocyclops vernalis copepodid","Acartia copepodid","Acartiella sinensis","Alona","Alonella","Anchistropus sp.","Arctodiaptomus dorsalis","Baby clam","Baby snail","Barnacles","Bosmina","Calanoid copepodids","Camptocercus","Ceriodaphnia","Chydorus","Cladocera nauplii","Clam","Copepod nauplii","Corophium spp.","Cyclopoid adult","Cyclopoid copepodid","Daphnia","Diacyclops thomasi","Diaphanosoma","Diaptomus copepodid","Diaptomus spp.","Disparalona","Ectocyclops phaleratus copepodid","Ergasilus sp.","Eucyclops agilis","Eucyclops elegans","Eucyclops pectinifer","Eucyclops phaleratus","Eucyclops prionophorus","Eucyclops spp.","Eurycercus","Eurycerus","Eurytemora affinis adult","Eurytemora affinis copepodid","Graptoleberis","Harpacticoids","Ilyocryptus","Insect larvae","Kurzia","Larval Fish","Leptodiaptomus siciloides","Leydigia","Limnoithona copepodid","Limnoithona spp.","Limnoithona tetraspina","Macrocyclops albidus","Macrocyclops spp.","Macrothrix","Mesocyclops edax","Microcyclops","Microcyclops rubellus","Moina","Monospilus","Monospilus dispar","Osphranticum copepodid","Osphranticum labronectum","Ostracods","Other Cyclopoids","Paracyclops chiltoni","Paracyclops fimbriatus","Paracyclops spp.","Picripleuroxus","Pleuroxus","Pseudochydorus globosus","Pseudochydorus sp.","Pseudodiaptomus forbesi adult","Pseudodiaptomus forbesi copepodid","Pseudodiaptomus spp.","Rotifers","Scapholeberis","Sida","Simocephalus","Sinocalanus doerrii adult","Sinocalanus doerrii copepodid","Skistodiaptomus pallidus adult","Tropocyclops prasinus","Tropocyclops sp.","UNIDENTIFIED"
"310","SHR_2014-08-22",NA,NA,NA,NA,4.48123651692316,NA,NA,NA,NA,NA,NA,1.6509818746559,NA,4.24538196340089,5.18880017748997,7.31149115919042,NA,NA,0.471709107044543,NA,3.53781830283407,18.8683642817817,NA,NA,NA,2.35854553522271,0.471709107044543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.235854553522272,0.471709107044543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.48123651692316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6509818746559,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","SHR_2014-08-26",NA,NA,NA,NA,5.26938381661008,NA,NA,NA,NA,NA,NA,6.95558663792531,NA,4.42628240595247,4.84783311128128,7.58791269591852,NA,NA,1.05387676332202,NA,2.52930423197284,17.0728035658167,NA,NA,NA,2.74007958463724,0.421550705328807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.210775352664403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.210775352664403,NA,NA,NA,NA,NA,NA,NA,NA,3.16163028996605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52930423197284,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","SHR_2014-09-09",NA,NA,NA,NA,2.77753665032158,NA,NA,NA,NA,NA,NA,9.44362461109337,NA,NA,40.5520350946951,4.99956597057885,NA,NA,1.11101466012863,NA,10.554639271222,47.7736303855312,NA,NA,NA,3.3330439803859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555507330064316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.44405864051453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3330439803859,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","SHR_2014-09-23",NA,NA,NA,NA,4.08356032486892,NA,NA,NA,NA,NA,NA,5.56849135209399,NA,NA,5.19725859528772,5.19725859528772,NA,NA,1.48493102722506,NA,5.93972410890026,51.9725859528772,NA,NA,NA,1.1136982704188,0.371232756806266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.742465513612532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.93972410890026,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.371232756806266,NA,4.08356032486892,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","SHR_2014-10-06",NA,NA,NA,NA,6.4863458469409,NA,NA,NA,NA,NA,NA,7.78361501632908,NA,0.864846112925453,3.02696139523909,10.8105764115682,NA,NA,0.432423056462727,NA,8.64846112925453,51.4583437190645,0.432423056462727,NA,NA,0.432423056462727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72969222585091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.08088418571726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.03594852698545,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","SHR_2014-10-22",NA,NA,NA,NA,9.28873132636011,NA,NA,NA,NA,NA,NA,10.0964470938697,NA,1.61543153501915,0.403857883754787,2.42314730252872,NA,NA,1.21157365126436,NA,6.4617261400766,13.7311680476628,1.21157365126436,NA,NA,0.807715767509575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.807715767509575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2308630700383,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.807715767509575,NA,2.01928941877394,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","SHR_2015-07-29",NA,NA,NA,NA,2.97565203761511,NA,NA,NA,NA,NA,NA,1.78539122256906,1.04147821316529,NA,0.446347805642266,NA,NA,NA,1.04147821316529,NA,NA,23.2100858933978,0.148782601880755,NA,0.446347805642266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.743913009403776,0.297565203761511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.97565203761511,NA,NA,0.185978252350944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.51780395767324,NA,NA,NA,NA,NA,0.297565203761511,NA,NA,NA
"317","SHR_2015-08-05",NA,NA,NA,NA,1.24755597850323,NA,NA,NA,NA,NA,NA,17.3271663681004,0.693086654724015,NA,1.94064263322724,NA,NA,NA,3.18819861173047,NA,NA,6.79224921629535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693086654724015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.21698729287442,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","SHR_2015-08-17",NA,NA,NA,NA,0.499909542319338,NA,NA,NA,NA,NA,NA,1.20811472727173,0.583227799372561,NA,0.416591285266115,0.416591285266115,NA,NA,0.167980356962143,NA,NA,5.99891450783205,NA,NA,0.124977385579834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.302364642531858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77064213772486,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","SHR_2015-08-31",0.395733786853149,NA,NA,NA,2.77013650797204,NA,NA,NA,NA,NA,NA,2.37440272111889,1.5829351474126,3.56160408167834,20.9738907032169,1.18720136055945,NA,NA,0.712320816335668,NA,NA,37.5947097510491,NA,NA,0.791467573706298,NA,NA,NA,NA,NA,NA,1.97866893426574,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37440272111889,0.791467573706298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.35307165538464,0.395733786853149,20.1824231295106,NA,NA,NA,20.1824231295106,NA,NA,NA,NA,0.791467573706298,NA,NA,NA,NA,NA,NA,3.08672353745456,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","SHR_2015-09-14",NA,NA,NA,NA,3.61357004798954,NA,NA,NA,NA,NA,NA,8.6725681151749,3.61357004798954,1.44542801919582,2.16814202879372,2.89085603839163,NA,NA,206.407121141163,NA,1.44542801919582,135.147519794809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16814202879372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.78171207678326,NA,NA,2.31268483071331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.6135798987277,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","SHR_2015-09-28",NA,NA,NA,NA,1.9499041435914,1.09682108077016,NA,NA,NA,NA,NA,4.75289135000403,0.853083062821236,3.77793927820833,11.9431628794973,1.58429711666801,NA,NA,1.58429711666801,NA,0.121869008974462,19.9865174718118,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.853083062821236,NA,0.121869008974462,NA,NA,NA,1.9499041435914,NA,NA,NA,0.121869008974462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.16859423333602,NA,NA,3.89980828718279,NA,NA,7.12933702500604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4198002673165,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","SHR_2015-10-12",NA,NA,NA,NA,2.32640015803864,NA,NA,NA,NA,NA,NA,7.75466719346214,0.775466719346214,0.775466719346214,10.856534070847,6.59146711444282,NA,NA,0.872400059264491,NA,2.71413351771175,35.6714690899259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55093343869243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.75466719346214,NA,NA,9.88720067166423,NA,NA,NA,0.387733359673107,NA,5.81600039509661,NA,NA,NA,NA,NA,11.0504007506836,0.775466719346214,NA,0.387733359673107,NA,NA,NA,NA,NA,NA
"323","SHR_2015-10-26",NA,NA,NA,NA,6.19679536833346,NA,NA,NA,NA,NA,NA,18.5903861050004,6.19679536833346,NA,NA,NA,NA,NA,6.19679536833346,NA,NA,18.5903861050004,NA,NA,NA,NA,NA,NA,6.19679536833346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3935907366669,NA,NA,6.19679536833346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3935907366669,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","SHR_2016-06-29",2.0915873073182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2747619219546,NA,NA,NA,NA,NA,NA,2.0915873073182,NA,NA,69.0223811415007,2.0915873073182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0915873073182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0915873073182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0915873073182,NA,NA,2.0915873073182,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","SHR_2016-07-06",4.84487234694387,NA,NA,NA,9.68974469388774,NA,NA,NA,NA,NA,NA,33.9141064286071,NA,9.68974469388774,NA,9.68974469388774,NA,NA,0.145346170408316,NA,NA,135.656425714428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.68974469388774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.84487234694387,NA,NA,NA,0.145346170408316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18019255612474,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","SHR_2016-07-18",21.5704823738155,NA,NA,NA,10.7852411869078,NA,NA,NA,NA,NA,NA,226.490064925063,10.7852411869078,NA,10.7852411869078,21.5704823738155,NA,NA,21.5704823738155,NA,NA,237.275306111971,32.3557235607233,64.7114471214466,43.1409647476311,NA,NA,64.7114471214466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.4966883083544,NA,NA,NA,21.5704823738155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.993376616709,NA,NA,NA,NA,NA,10.7852411869078,NA,NA,NA
"327","SHR_2016-08-01",NA,NA,NA,NA,14.1820367771052,NA,NA,NA,NA,NA,NA,24.5821970803156,0.945469118473677,5.67281471084206,7.56375294778942,5.67281471084206,NA,NA,2.83640735542103,NA,3.78187647389471,37.8187647389471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89093823694735,NA,NA,8.5092220662631,1.89093823694735,2.83640735542103,NA,0.945469118473677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.45469118473677,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89093823694735,NA,NA,NA,NA,NA,16.0729750140525,NA,5.67281471084206,0.945469118473677,NA,NA,0.945469118473677,NA,NA,NA
"328","SHR_2016-08-15",NA,NA,NA,NA,10.6395800678336,NA,NA,NA,NA,NA,NA,NA,3.54652668927787,21.2791601356672,NA,NA,NA,NA,10.6395800678336,NA,NA,92.2096939212247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.54652668927787,NA,NA,7.09305337855574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.54652668927787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.5583202713345,NA,7.09305337855574,NA,NA,NA,NA,NA,NA,NA
"329","SHR_2016-08-29",NA,NA,NA,NA,3.88827591216525,NA,NA,NA,NA,NA,NA,11.6648277364957,NA,23.3296554729915,34.9944832094872,3.88827591216525,NA,NA,3.88827591216525,NA,3.88827591216525,93.318621891966,NA,NA,NA,NA,NA,3.88827591216525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7765518243305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6648277364957,NA,NA,NA,31.106207297322,NA,NA,NA,7.7765518243305,NA,NA,NA,NA,NA,NA,NA,15.553103648661,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","SHR_2017-08-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.542763759021,4.33832727758499,NA,NA,9.76123637456624,NA,NA,3.25374545818875,NA,NA,19.5224727491325,1.08458181939625,1.08458181939625,1.08458181939625,NA,NA,NA,NA,NA,2.1691636387925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.76123637456624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08458181939625,NA,NA,NA,NA,NA,NA,NA,50.9753455116237,NA,NA,NA,3.25374545818875,NA,NA,NA,NA,NA,NA,NA,20.6070545685287,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","SHR_2017-08-15",NA,NA,NA,NA,9.29337205392206,1.16167150674026,NA,NA,NA,NA,NA,65.0536043774544,11.6167150674026,2.32334301348051,5.80835753370128,8.1317005471818,NA,NA,9.29337205392206,NA,NA,89.4487060189998,1.16167150674026,1.16167150674026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1317005471818,NA,NA,NA,NA,NA,NA,8.1317005471818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1017295876233,1.16167150674026,NA,1.16167150674026,4.64668602696103,10.4550435606623,NA,NA,NA,15.1017295876233,NA,NA,NA,1.16167150674026,NA,NA,NA,NA,NA,NA,NA,56.9219038302726,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","SHR_2017-08-29",NA,NA,NA,NA,8.43101410657613,3.16163028996605,NA,NA,NA,NA,NA,20.0236585031183,8.43101410657613,NA,10.5387676332202,11.5926443965422,NA,NA,10.5387676332202,NA,60.070975509355,NA,NA,1.05387676332202,1.05387676332202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05387676332202,NA,NA,NA,NA,NA,NA,13.7003979231862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10775352664403,NA,21.0775352664403,NA,NA,NA,11.5926443965422,NA,NA,NA,2.10775352664403,NA,NA,NA,NA,NA,NA,NA,34.7779331896266,NA,NA,NA,NA,NA,3.16163028996605,NA,NA,NA
"333","SHR_2017-09-12",0.915653601452808,NA,NA,NA,7.32522881162246,NA,NA,NA,NA,NA,NA,43.035719268282,0.915653601452808,0.915653601452808,10.9878432174337,10.0721896159809,NA,NA,3.66261440581123,NA,NA,72.3366345147718,NA,0.915653601452808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.915653601452808,NA,NA,NA,NA,1.83130720290562,NA,NA,NA,NA,NA,5.49392160871685,NA,NA,2.74696080435842,1.83130720290562,3.66261440581123,NA,NA,NA,12.8191504203393,NA,NA,NA,1.83130720290562,NA,NA,NA,NA,NA,NA,NA,39.3731048624707,NA,NA,0.915653601452808,NA,NA,0.915653601452808,NA,NA,NA
"334","SHR_2017-09-19",NA,NA,NA,NA,0.918401487690049,NA,NA,NA,NA,NA,NA,35.8176580199119,2.75520446307015,NA,20.2048327291811,22.0416357045612,NA,NA,2.38287953562824,NA,NA,70.7169145521338,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.59200743845025,NA,NA,NA,NA,NA,0.918401487690049,NA,NA,NA,NA,5.5104089261403,NA,1.8368029753801,NA,NA,0.918401487690049,NA,NA,NA,NA,NA,0.918401487690049,NA,NA,0.918401487690049,NA,14.6944238030408,NA,NA,NA,2.68073947758177,NA,NA,1.8368029753801,NA,NA,NA,NA,NA,NA,NA,NA,94.4216015992689,NA,0.918401487690049,NA,NA,NA,NA,NA,NA,NA
"335","SHR_2017-10-03",3.05083550148902,NA,NA,NA,13.7287597567006,NA,NA,NA,NA,NA,NA,47.2879502730798,4.57625325223353,3.05083550148902,3.05083550148902,NA,NA,NA,13.7287597567006,NA,NA,86.9488117924371,NA,1.52541775074451,1.52541775074451,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05083550148902,NA,NA,NA,NA,NA,NA,1.52541775074451,NA,NA,NA,NA,NA,1.52541775074451,NA,NA,NA,NA,NA,4.57625325223353,NA,NA,3.05083550148902,NA,7.62708875372255,NA,NA,NA,4.57625325223353,NA,NA,6.10167100297804,NA,1.52541775074451,NA,NA,NA,NA,NA,NA,64.0675455312694,NA,NA,1.52541775074451,NA,NA,NA,NA,NA,NA
"336","SHR_2017-10-17",2.27024336067617,NA,NA,NA,7.94585176236659,0.567560840169043,NA,NA,NA,NA,NA,15.8917035247332,2.27024336067617,1.13512168033809,1.13512168033809,13.621460164057,NA,NA,1.70268252050713,NA,39.1616979716639,NA,NA,NA,0.567560840169043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13512168033809,NA,NA,NA,NA,NA,NA,0.567560840169043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13512168033809,NA,19.2970685657474,NA,NA,NA,1.13512168033809,NA,NA,NA,0.567560840169043,NA,NA,NA,NA,NA,NA,NA,7.37829092219755,0.567560840169043,NA,NA,NA,NA,NA,NA,NA,NA
"337","SHR_2018-08-09",3.52493938321313,NA,NA,NA,14.0997575328525,1.76246969160657,NA,NA,NA,NA,NA,32.6056892947215,3.52493938321313,NA,3.52493938321313,5.2874090748197,NA,NA,7.04987876642626,NA,43.1805074443608,NA,NA,NA,0.881234845803283,NA,NA,NA,NA,NA,NA,NA,1.76246969160657,NA,NA,NA,NA,NA,NA,NA,NA,6.16864392062298,6.16864392062298,NA,NA,NA,NA,1.76246969160657,NA,NA,NA,NA,NA,NA,NA,NA,4.40617422901641,0.881234845803283,8.81234845803283,NA,NA,NA,16.7434620702624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9809923786558,NA,NA,1.76246969160657,NA,NA,NA,3.52493938321313,NA,NA
"338","SHR_2018-08-23",NA,NA,NA,NA,9.83939861408199,NA,NA,NA,NA,NA,NA,36.4057748721034,7.87151889126559,NA,9.83939861408199,5.90363916844919,NA,NA,17.4922642028124,NA,NA,60.0203315459001,NA,NA,1.9678797228164,NA,NA,NA,NA,NA,NA,NA,2.9518195842246,NA,NA,NA,NA,0.983939861408199,NA,NA,NA,5.90363916844919,7.87151889126559,NA,2.9518195842246,NA,NA,NA,NA,NA,NA,NA,NA,0.983939861408199,NA,NA,4.91969930704099,0.983939861408199,18.6948573667558,NA,NA,NA,13.8480424938932,NA,3.93575944563279,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.0536794441143,NA,3.93575944563279,NA,NA,NA,10.8233384754902,0.983939861408199,NA,NA
"339","SHR_2018-09-06",1.80965317534488,NA,NA,NA,8.14343928905194,NA,0.904826587672438,NA,NA,NA,NA,50.6702889096565,2.71447976301731,NA,26.2399710425007,13.5723988150866,NA,NA,17.5642808195238,NA,NA,70.5764738384502,NA,NA,3.61930635068975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.904826587672438,NA,NA,NA,NA,NA,5.42895952603463,0.904826587672438,NA,NA,NA,NA,0.904826587672438,NA,NA,NA,NA,NA,NA,1.80965317534488,NA,10.8579190520693,NA,8.14343928905194,NA,NA,NA,21.0771369834286,NA,NA,NA,3.61930635068975,NA,NA,NA,NA,NA,NA,NA,38.0559417756349,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","SHR_2018-09-20",2.26215455159411,NA,NA,NA,4.52430910318822,NA,NA,NA,NA,NA,NA,19.2283136885499,2.26215455159411,1.13107727579705,6.78646365478232,2.26215455159411,NA,NA,13.5729273095646,NA,NA,150.433277681008,NA,NA,1.13107727579705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7040045853617,3.39323182739116,NA,2.26215455159411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.26215455159411,NA,19.2283136885499,NA,NA,NA,5.65538637898527,NA,NA,NA,NA,1.13107727579705,NA,NA,NA,NA,NA,NA,55.4227865140556,NA,NA,1.13107727579705,NA,NA,NA,NA,NA,NA
"341","SHR_2018-10-11",1.67894715618558,NA,NA,NA,16.7894715618558,NA,NA,NA,NA,NA,NA,11.1929810412372,2.7982452603093,0.559649052061859,NA,10.0736829371135,NA,NA,13.9912263015465,NA,NA,77.7912182365984,NA,NA,0.559649052061859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0736829371135,NA,2.7982452603093,NA,NA,NA,4.47719241649487,NA,NA,1.67894715618558,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67894715618558,NA,NA,NA,2.7982452603093,NA,NA,NA,3.91754336443301,NA,NA,NA,NA,NA,1.67894715618558,NA,NA,NA,NA,NA,5.59649052061859,NA,NA,2.23859620824744,NA,NA,NA,0.559649052061859,NA,NA
"342","SHR_2018-10-26",1.19818572541609,NA,NA,NA,6.23056577216365,1.19818572541609,NA,NA,NA,NA,NA,4.31346861149791,1.4378228704993,NA,1.19818572541609,1.19818572541609,NA,NA,2.39637145083217,NA,NA,36.9041203428154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.718911435249652,NA,0.718911435249652,NA,NA,1.19818572541609,3.11528288608182,0.479274290166434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239637145083217,NA,1.19818572541609,NA,3.59455717624826,NA,NA,NA,0.479274290166434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.66838864266295,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","STTD_2011-07-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1606.91069346666,NA,NA,NA,NA,NA,NA,9641.46416079995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602.591510049997,NA,NA,NA,NA,NA,NA,NA,NA,3213.82138693332,149442.694492399,NA,338656.428648098,NA,NA,NA,4017.27673366665,10444.9195075333,NA,NA,NA,NA
"344","STTD_2011-08-10",NA,NA,NA,NA,132.730823280346,NA,NA,NA,NA,NA,NA,132.730823280346,NA,NA,NA,NA,NA,NA,632.051539430219,NA,NA,NA,NA,NA,132.730823280346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1264.10307886044,NA,NA,NA,NA,NA,NA,NA,NA,1238.82101728323,6017.13065537569,NA,259773.18270582,NA,NA,NA,1592.76987936415,1902.47513368496,NA,NA,NA,NA
"345","STTD_2011-08-24",NA,NA,NA,NA,39.5032212143887,NA,NA,NA,NA,NA,NA,105.34192323837,NA,NA,NA,26.3354808095925,NA,NA,1580.12884857555,NA,NA,13.1677404047962,NA,NA,52.6709616191849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.3354808095925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.019327286332,1185.09663643166,NA,205943.459931013,NA,NA,NA,513.541875787053,434.535433358276,NA,NA,NA,NA
"346","STTD_2011-09-07",NA,253.687924917103,NA,NA,56.375094426023,NA,NA,NA,NA,NA,NA,422.813208195172,NA,NA,197.31283049108,140.937736065057,NA,NA,1308.19129373207,NA,70.4688680325287,1846.28434245225,NA,NA,197.31283049108,28.1875472130115,14.0937736065057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0937736065057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.455152416929,NA,NA,NA,NA,NA,NA,NA,NA,169.125283278069,549.657170653724,NA,1308.19129373207,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","STTD_2011-09-20",NA,130.803197216109,NA,NA,130.803197216109,NA,NA,NA,NA,NA,NA,110.150060813565,NA,NA,27.5375152033913,NA,NA,NA,488.46306729825,NA,NA,351.103318843239,NA,NA,NA,6.88437880084782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.88437880084782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.9479293361594,NA,NA,NA,NA,NA,NA,NA,NA,89.4969244110217,495.675273661043,NA,658.93339950972,NA,NA,NA,41.3062728050869,6.88437880084782,NA,NA,NA,NA
