"","Date","Year","Month","DateTime","Time","StationCode","WaterTemp","Secchi","EC","SpCnd","pH","DO","Turbidity","FlowMeterSpeed","StartMeter","EndMeter","VolMeso","SubMeso","VolMicro","SubMicro","Subsample","OrganismID","Classification","Organism","Phylum","Subphylum","Class","Subclass","Infraclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Genus","Species","TaxonName","TaxonRank","CommonName","LifeStage","Count","CPUEZoop","WYType","FlowPulseType","NetFlowDays","SamplePeriod","Region"
"5718","2019-09-17","2019",9,"2019-09-17 10:14:00","10:14:00","LIS",21.6,0.28,562,601,7.52,5.24,27.8,"Low",921030,921843,58,1,58,5.6,1,39,"Cladocera","Camptocercus","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Eurycercidae","Camptocercus",NA,"Camptocercus sp.","Genus","Camptocercus sp.",NA,1,6.3154828916419,"W","MA-Ag",26,"During","Upstream"
"5719","2019-09-17","2019",9,"2019-09-17 10:14:00","10:14:00","LIS",21.6,0.28,562,601,7.52,5.24,27.8,"Low",921030,921843,58,1,58,5.6,1,36,"Cladocera","Ceriodaphnia","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Daphniidae","Ceriodaphnia",NA,"Ceriodaphnia sp.","Genus","Ceriodaphnia sp.",NA,26,164.202555182689,"W","MA-Ag",26,"During","Upstream"
"5720","2019-09-17","2019",9,"2019-09-17 10:14:00","10:14:00","LIS",21.6,0.28,562,601,7.52,5.24,27.8,"Low",921030,921843,58,1,58,5.6,1,38,"Cladocera","Chydorus","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Chydoridae","Chydorus",NA,"Chydorus sp.","Genus","Chydorus sp.",NA,3,18.9464486749257,"W","MA-Ag",26,"During","Upstream"
"5721","2019-09-17","2019",9,"2019-09-17 10:14:00","10:14:00","LIS",21.6,0.28,562,601,7.52,5.24,27.8,"Low",921030,921843,58,1,58,5.6,1,41,"Cladocera","Diaphanosoma","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Ctenopoda",NA,"Sididae","Diaphanosoma",NA,"Diaphanosoma sp.","Genus","Diaphanosoma sp.",NA,4,25.2619315665676,"W","MA-Ag",26,"During","Upstream"
"5722","2019-09-17","2019",9,"2019-09-17 10:14:00","10:14:00","LIS",21.6,0.28,562,601,7.52,5.24,27.8,"Low",921030,921843,58,1,58,5.6,1,44,"Cladocera","Ilyocryptus","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Ilyocryptidae","Ilyocryptus",NA,"Ilyocryptus sp.","Genus","Ilyocryptus sp.",NA,5,31.5774144582095,"W","MA-Ag",26,"During","Upstream"
"5723","2019-09-17","2019",9,"2019-09-17 10:14:00","10:14:00","LIS",21.6,0.28,562,601,7.52,5.24,27.8,"Low",921030,921843,58,1,58,5.6,1,86,"Cladocera","Kurzia","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Chydoridae","Kurzia",NA,"Kurzia sp.","Genus","Kurzia sp.",NA,8,50.5238631331352,"W","MA-Ag",26,"During","Upstream"
"5724","2019-09-17","2019",9,"2019-09-17 10:14:00","10:14:00","LIS",21.6,0.28,562,601,7.52,5.24,27.8,"Low",921030,921843,58,1,58,5.6,1,45,"Cladocera","Macrothrix","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Macrothricidae","Macrothrix",NA,"Macrothrix sp.","Genus","Macrothrix sp.",NA,1,6.3154828916419,"W","MA-Ag",26,"During","Upstream"
"5725","2019-09-17","2019",9,"2019-09-17 10:14:00","10:14:00","LIS",21.6,0.28,562,601,7.52,5.24,27.8,"Low",921030,921843,58,1,58,5.6,1,99,"Cladocera","Moina","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Moinidae","Moina",NA,"Moina sp.","Genus","Moina sp.",NA,11,69.4703118080609,"W","MA-Ag",26,"During","Upstream"
"5726","2019-09-17","2019",9,"2019-09-17 10:14:00","10:14:00","LIS",21.6,0.28,562,601,7.52,5.24,27.8,"Low",921030,921843,58,1,58,5.6,1,123,"Cladocera","Pseudochydorus sp.","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Chydoridae","Pseudochydorus",NA,"Pseudochydorus sp.","Genus","Pseudochydorus sp.",NA,3,18.9464486749257,"W","MA-Ag",26,"During","Upstream"
"5727","2019-09-17","2019",9,"2019-09-17 10:14:00","10:14:00","LIS",21.6,0.28,562,601,7.52,5.24,27.8,"Low",921030,921843,58,1,58,5.6,1,103,"Cladocera","Simocephalus","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Daphniidae","Simocephalus",NA,"Simocephalus sp.","Genus","Simocephalus sp.",NA,1,6.3154828916419,"W","MA-Ag",26,"During","Upstream"
"5728","2019-09-17","2019",9,"2019-09-17 10:14:00","10:14:00","LIS",21.6,0.28,562,601,7.52,5.24,27.8,"Low",921030,921843,58,1,58,5.6,1,8,"Cyclopoids","Cyclopoid copepodid","Arthropoda","Crustacea","Hexanauplia","Copepoda","Neocopepoda","Podoplea","Cyclopoida",NA,NA,NA,NA,NA,NA,"Cyclopoida","Order","Cyclopoid","copepodid",104,656.810220730758,"W","MA-Ag",26,"During","Upstream"
"5729","2019-09-17","2019",9,"2019-09-17 10:14:00","10:14:00","LIS",21.6,0.28,562,601,7.52,5.24,27.8,"Low",921030,921843,58,1,58,5.6,1,84,"Cyclopoids","Microcyclops rubellus","Arthropoda","Crustacea","Hexanauplia","Copepoda","Neocopepoda","Podoplea","Cyclopoida",NA,NA,NA,"Cyclopidae","Microcyclops","rubellus","Microcyclops rubellus","Species","Microcyclops rubellus",NA,5,31.5774144582095,"W","MA-Ag",26,"During","Upstream"
"5730","2019-09-17","2019",9,"2019-09-17 10:14:00","10:14:00","LIS",21.6,0.28,562,601,7.52,5.24,27.8,"Low",921030,921843,58,1,58,5.6,1,3,"Microzooplankton_Nauplii","Copepod nauplii","Arthropoda","Crustacea","Hexanauplia","Copepoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Copepoda","Subclass","Copepod","nauplius",119,134.20401144739,"W","MA-Ag",26,"During","Upstream"
"5731","2019-09-17","2019",9,"2019-09-17 10:14:00","10:14:00","LIS",21.6,0.28,562,601,7.52,5.24,27.8,"Low",921030,921843,58,1,58,5.6,1,6,"Microzooplankton_Nauplii","Ostracods","Arthropoda","Crustacea","Ostracoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ostracoda","Class","Ostracod",NA,53,59.7715345101823,"W","MA-Ag",26,"During","Upstream"
"5732","2019-09-17","2019",9,"2019-09-17 10:14:00","10:14:00","LIS",21.6,0.28,562,601,7.52,5.24,27.8,"Low",921030,921843,58,1,58,5.6,1,1,"Microzooplankton_Nauplii","Rotifers","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rotifera","Phylum","Rotifer",NA,134,151.120483478574,"W","MA-Ag",26,"During","Upstream"
"5733","2019-10-01","2019",10,"2019-10-01 10:30:00","10:30:00","LIS",18.7,0.3,643,732,7.97,7.11,29.7,"Low",919547,919977,48,1,48,0.1,1,85,"Calanoids","Arctodiaptomus dorsalis","Arthropoda","Crustacea","Hexanauplia","Copepoda","Neocopepoda","Gymnoplea","Calanoida",NA,NA,NA,"Diaptomidae","Arctodiaptomus","dorsalis","Arctodiaptomus dorsalis","Species","Arctodiaptomus dorsalis",NA,3,29.6457984398677,"W","MA-Ag",26,"After","Upstream"
"5734","2019-10-01","2019",10,"2019-10-01 10:30:00","10:30:00","LIS",18.7,0.3,643,732,7.97,7.11,29.7,"Low",919547,919977,48,1,48,0.1,1,64,"Calanoids","Calanoid copepodids","Arthropoda","Crustacea","Hexanauplia","Copepoda","Neocopepoda","Gymnoplea","Calanoida",NA,NA,NA,NA,NA,NA,"Calanoida","Order","Calanoid","copepodid",31,306.339917211966,"W","MA-Ag",26,"After","Upstream"
"5735","2019-10-01","2019",10,"2019-10-01 10:30:00","10:30:00","LIS",18.7,0.3,643,732,7.97,7.11,29.7,"Low",919547,919977,48,1,48,0.1,1,43,"Cladocera","Alona","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Chydoridae","Alona",NA,"Alona sp.","Genus","Alona sp.",NA,8,79.0554625063139,"W","MA-Ag",26,"After","Upstream"
"5736","2019-10-01","2019",10,"2019-10-01 10:30:00","10:30:00","LIS",18.7,0.3,643,732,7.97,7.11,29.7,"Low",919547,919977,48,1,48,0.1,1,35,"Cladocera","Bosmina","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Bosminidae","Bosmina","longirostris","Bosmina longirostris","Species","Bosmina longirostris",NA,157,1551.46345168641,"W","MA-Ag",26,"After","Upstream"
"5737","2019-10-01","2019",10,"2019-10-01 10:30:00","10:30:00","LIS",18.7,0.3,643,732,7.97,7.11,29.7,"Low",919547,919977,48,1,48,0.1,1,36,"Cladocera","Ceriodaphnia","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Daphniidae","Ceriodaphnia",NA,"Ceriodaphnia sp.","Genus","Ceriodaphnia sp.",NA,16,158.110925012628,"W","MA-Ag",26,"After","Upstream"
"5738","2019-10-01","2019",10,"2019-10-01 10:30:00","10:30:00","LIS",18.7,0.3,643,732,7.97,7.11,29.7,"Low",919547,919977,48,1,48,0.1,1,38,"Cladocera","Chydorus","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Chydoridae","Chydorus",NA,"Chydorus sp.","Genus","Chydorus sp.",NA,1,9.88193281328924,"W","MA-Ag",26,"After","Upstream"
"5739","2019-10-01","2019",10,"2019-10-01 10:30:00","10:30:00","LIS",18.7,0.3,643,732,7.97,7.11,29.7,"Low",919547,919977,48,1,48,0.1,1,37,"Cladocera","Daphnia","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Daphniidae","Daphnia",NA,"Daphnia sp.","Genus","Daphnia",NA,1,9.88193281328924,"W","MA-Ag",26,"After","Upstream"
"5740","2019-10-01","2019",10,"2019-10-01 10:30:00","10:30:00","LIS",18.7,0.3,643,732,7.97,7.11,29.7,"Low",919547,919977,48,1,48,0.1,1,41,"Cladocera","Diaphanosoma","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Ctenopoda",NA,"Sididae","Diaphanosoma",NA,"Diaphanosoma sp.","Genus","Diaphanosoma sp.",NA,2,19.7638656265785,"W","MA-Ag",26,"After","Upstream"
"5741","2019-10-01","2019",10,"2019-10-01 10:30:00","10:30:00","LIS",18.7,0.3,643,732,7.97,7.11,29.7,"Low",919547,919977,48,1,48,0.1,1,44,"Cladocera","Ilyocryptus","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Ilyocryptidae","Ilyocryptus",NA,"Ilyocryptus sp.","Genus","Ilyocryptus sp.",NA,4,39.5277312531569,"W","MA-Ag",26,"After","Upstream"
"5742","2019-10-01","2019",10,"2019-10-01 10:30:00","10:30:00","LIS",18.7,0.3,643,732,7.97,7.11,29.7,"Low",919547,919977,48,1,48,0.1,1,99,"Cladocera","Moina","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Moinidae","Moina",NA,"Moina sp.","Genus","Moina sp.",NA,3,29.6457984398677,"W","MA-Ag",26,"After","Upstream"
"5743","2019-10-01","2019",10,"2019-10-01 10:30:00","10:30:00","LIS",18.7,0.3,643,732,7.97,7.11,29.7,"Low",919547,919977,48,1,48,0.1,1,8,"Cyclopoids","Cyclopoid copepodid","Arthropoda","Crustacea","Hexanauplia","Copepoda","Neocopepoda","Podoplea","Cyclopoida",NA,NA,NA,NA,NA,NA,"Cyclopoida","Order","Cyclopoid","copepodid",102,1007.9571469555,"W","MA-Ag",26,"After","Upstream"
"5744","2019-10-01","2019",10,"2019-10-01 10:30:00","10:30:00","LIS",18.7,0.3,643,732,7.97,7.11,29.7,"Low",919547,919977,48,1,48,0.1,1,90,"Cyclopoids","Eucyclops spp.","Arthropoda","Crustacea","Hexanauplia","Copepoda","Neocopepoda","Podoplea","Cyclopoida",NA,NA,NA,"Cyclopidae","Eucyclops",NA,"Eucyclops sp.","Genus","Eucyclops sp.",NA,3,29.6457984398677,"W","MA-Ag",26,"After","Upstream"
"5745","2019-10-01","2019",10,"2019-10-01 10:30:00","10:30:00","LIS",18.7,0.3,643,732,7.97,7.11,29.7,"Low",919547,919977,48,1,48,0.1,1,84,"Cyclopoids","Microcyclops rubellus","Arthropoda","Crustacea","Hexanauplia","Copepoda","Neocopepoda","Podoplea","Cyclopoida",NA,NA,NA,"Cyclopidae","Microcyclops","rubellus","Microcyclops rubellus","Species","Microcyclops rubellus",NA,3,29.6457984398677,"W","MA-Ag",26,"After","Upstream"
"5746","2019-10-01","2019",10,"2019-10-01 10:30:00","10:30:00","LIS",18.7,0.3,643,732,7.97,7.11,29.7,"Low",919547,919977,48,1,48,0.1,1,46,"Harpacticoids","Harpacticoids","Arthropoda","Crustacea","Hexanauplia","Copepoda","Neocopepoda","Podoplea","Cyclopoida",NA,NA,NA,NA,NA,NA,"Harpacticoida","Order","Harpacticoid",NA,1,9.88193281328924,"W","MA-Ag",26,"After","Upstream"
"5747","2019-10-01","2019",10,"2019-10-01 10:30:00","10:30:00","LIS",18.7,0.3,643,732,7.97,7.11,29.7,"Low",919547,919977,48,1,48,0.1,1,3,"Microzooplankton_Nauplii","Copepod nauplii","Arthropoda","Crustacea","Hexanauplia","Copepoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Copepoda","Subclass","Copepod","nauplius",7,691.735296930247,"W","MA-Ag",26,"After","Upstream"
"5748","2019-10-01","2019",10,"2019-10-01 10:30:00","10:30:00","LIS",18.7,0.3,643,732,7.97,7.11,29.7,"Low",919547,919977,48,1,48,0.1,1,1,"Microzooplankton_Nauplii","Rotifers","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rotifera","Phylum","Rotifer",NA,457,45160.4329567318,"W","MA-Ag",26,"After","Upstream"
"5749","2019-10-15","2019",10,"2019-10-15 12:47:00","12:47:00","LIS",17.2,0.21,269,316,7.93,7.61,31,"Low",918469,920000,75,0.3,75,1,1,64,"Calanoids","Calanoid copepodids","Arthropoda","Crustacea","Hexanauplia","Copepoda","Neocopepoda","Gymnoplea","Calanoida",NA,NA,NA,NA,NA,NA,"Calanoida","Order","Calanoid","copepodid",196,2833.28331667761,"W","MA-Ag",26,"After","Upstream"
"5750","2019-10-15","2019",10,"2019-10-15 12:47:00","12:47:00","LIS",17.2,0.21,269,316,7.93,7.61,31,"Low",918469,920000,75,0.3,75,1,1,23,"Calanoids","Pseudodiaptomus forbesi adult","Arthropoda","Crustacea","Hexanauplia","Copepoda","Neocopepoda","Gymnoplea","Calanoida",NA,NA,NA,"Pseudodiaptomidae","Pseudodiaptomus","forbesi","Pseudodiaptomus forbesi","Species","Pseudodiaptomus forbesi","adult",1,14.4555271259062,"W","MA-Ag",26,"After","Upstream"
"5751","2019-10-15","2019",10,"2019-10-15 12:47:00","12:47:00","LIS",17.2,0.21,269,316,7.93,7.61,31,"Low",918469,920000,75,0.3,75,1,1,43,"Cladocera","Alona","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Chydoridae","Alona",NA,"Alona sp.","Genus","Alona sp.",NA,2,28.9110542518123,"W","MA-Ag",26,"After","Upstream"
"5752","2019-10-15","2019",10,"2019-10-15 12:47:00","12:47:00","LIS",17.2,0.21,269,316,7.93,7.61,31,"Low",918469,920000,75,0.3,75,1,1,35,"Cladocera","Bosmina","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Bosminidae","Bosmina","longirostris","Bosmina longirostris","Species","Bosmina longirostris",NA,2,28.9110542518123,"W","MA-Ag",26,"After","Upstream"
"5753","2019-10-15","2019",10,"2019-10-15 12:47:00","12:47:00","LIS",17.2,0.21,269,316,7.93,7.61,31,"Low",918469,920000,75,0.3,75,1,1,41,"Cladocera","Diaphanosoma","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Ctenopoda",NA,"Sididae","Diaphanosoma",NA,"Diaphanosoma sp.","Genus","Diaphanosoma sp.",NA,1,14.4555271259062,"W","MA-Ag",26,"After","Upstream"
"5754","2019-10-15","2019",10,"2019-10-15 12:47:00","12:47:00","LIS",17.2,0.21,269,316,7.93,7.61,31,"Low",918469,920000,75,0.3,75,1,1,44,"Cladocera","Ilyocryptus","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Ilyocryptidae","Ilyocryptus",NA,"Ilyocryptus sp.","Genus","Ilyocryptus sp.",NA,4,57.8221085036247,"W","MA-Ag",26,"After","Upstream"
"5755","2019-10-15","2019",10,"2019-10-15 12:47:00","12:47:00","LIS",17.2,0.21,269,316,7.93,7.61,31,"Low",918469,920000,75,0.3,75,1,1,45,"Cladocera","Macrothrix","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Macrothricidae","Macrothrix",NA,"Macrothrix sp.","Genus","Macrothrix sp.",NA,1,14.4555271259062,"W","MA-Ag",26,"After","Upstream"
"5756","2019-10-15","2019",10,"2019-10-15 12:47:00","12:47:00","LIS",17.2,0.21,269,316,7.93,7.61,31,"Low",918469,920000,75,0.3,75,1,1,8,"Cyclopoids","Cyclopoid copepodid","Arthropoda","Crustacea","Hexanauplia","Copepoda","Neocopepoda","Podoplea","Cyclopoida",NA,NA,NA,NA,NA,NA,"Cyclopoida","Order","Cyclopoid","copepodid",9,130.099744133156,"W","MA-Ag",26,"After","Upstream"
"5757","2019-10-15","2019",10,"2019-10-15 12:47:00","12:47:00","LIS",17.2,0.21,269,316,7.93,7.61,31,"Low",918469,920000,75,0.3,75,1,1,119,"Cyclopoids","Paracyclops fimbriatus","Arthropoda","Crustacea","Hexanauplia","Copepoda","Neocopepoda","Podoplea","Cyclopoida",NA,NA,NA,"Cyclopidae","Paracyclops","fimbriatus","Paracyclops fimbriatus","Species","Paracyclops fimbriatus",NA,1,14.4555271259062,"W","MA-Ag",26,"After","Upstream"
"5758","2019-10-15","2019",10,"2019-10-15 12:47:00","12:47:00","LIS",17.2,0.21,269,316,7.93,7.61,31,"Low",918469,920000,75,0.3,75,1,1,3,"Microzooplankton_Nauplii","Copepod nauplii","Arthropoda","Crustacea","Hexanauplia","Copepoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Copepoda","Subclass","Copepod","nauplius",271,1175.23435533617,"W","MA-Ag",26,"After","Upstream"
"5759","2019-10-15","2019",10,"2019-10-15 12:47:00","12:47:00","LIS",17.2,0.21,269,316,7.93,7.61,31,"Low",918469,920000,75,0.3,75,1,1,6,"Microzooplankton_Nauplii","Ostracods","Arthropoda","Crustacea","Ostracoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ostracoda","Class","Ostracod",NA,4,17.3466325510874,"W","MA-Ag",26,"After","Upstream"
"5760","2019-10-15","2019",10,"2019-10-15 12:47:00","12:47:00","LIS",17.2,0.21,269,316,7.93,7.61,31,"Low",918469,920000,75,0.3,75,1,1,1,"Microzooplankton_Nauplii","Rotifers","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rotifera","Phylum","Rotifer",NA,28,121.426427857612,"W","MA-Ag",26,"After","Upstream"
"5761","2019-08-06","2019",8,"2019-08-06 11:57:00","11:57:00","RCS",26.9,0.24,599,578,7.74,4.48,67.3,"Low",934462,935251,58,5,58,9,1,64,"Calanoids","Calanoid copepodids","Arthropoda","Crustacea","Hexanauplia","Copepoda","Neocopepoda","Gymnoplea","Calanoida",NA,NA,NA,NA,NA,NA,"Calanoida","Order","Calanoid","copepodid",34,44.2516040787745,"W","MA-Ag",26,"Before","Upstream"
"5762","2019-08-06","2019",8,"2019-08-06 11:57:00","11:57:00","RCS",26.9,0.24,599,578,7.74,4.48,67.3,"Low",934462,935251,58,5,58,9,1,43,"Cladocera","Alona","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Chydoridae","Alona",NA,"Alona sp.","Genus","Alona sp.",NA,25,32.5379441755695,"W","MA-Ag",26,"Before","Upstream"
"5763","2019-08-06","2019",8,"2019-08-06 11:57:00","11:57:00","RCS",26.9,0.24,599,578,7.74,4.48,67.3,"Low",934462,935251,58,5,58,9,1,35,"Cladocera","Bosmina","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Bosminidae","Bosmina","longirostris","Bosmina longirostris","Species","Bosmina longirostris",NA,32,41.6485685447289,"W","MA-Ag",26,"Before","Upstream"
"5764","2019-08-06","2019",8,"2019-08-06 11:57:00","11:57:00","RCS",26.9,0.24,599,578,7.74,4.48,67.3,"Low",934462,935251,58,5,58,9,1,36,"Cladocera","Ceriodaphnia","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Daphniidae","Ceriodaphnia",NA,"Ceriodaphnia sp.","Genus","Ceriodaphnia sp.",NA,22,28.6333908745011,"W","MA-Ag",26,"Before","Upstream"
"5765","2019-08-06","2019",8,"2019-08-06 11:57:00","11:57:00","RCS",26.9,0.24,599,578,7.74,4.48,67.3,"Low",934462,935251,58,5,58,9,1,38,"Cladocera","Chydorus","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Chydoridae","Chydorus",NA,"Chydorus sp.","Genus","Chydorus sp.",NA,24,31.2364264085467,"W","MA-Ag",26,"Before","Upstream"
"5766","2019-08-06","2019",8,"2019-08-06 11:57:00","11:57:00","RCS",26.9,0.24,599,578,7.74,4.48,67.3,"Low",934462,935251,58,5,58,9,1,41,"Cladocera","Diaphanosoma","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Ctenopoda",NA,"Sididae","Diaphanosoma",NA,"Diaphanosoma sp.","Genus","Diaphanosoma sp.",NA,36,46.8546396128201,"W","MA-Ag",26,"Before","Upstream"
"5767","2019-08-06","2019",8,"2019-08-06 11:57:00","11:57:00","RCS",26.9,0.24,599,578,7.74,4.48,67.3,"Low",934462,935251,58,5,58,9,1,102,"Cladocera","Disparalona","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Chydoridae","Disparalona",NA,"Disparalona sp.","Genus","Disparalona sp.",NA,2,2.60303553404556,"W","MA-Ag",26,"Before","Upstream"
"5768","2019-08-06","2019",8,"2019-08-06 11:57:00","11:57:00","RCS",26.9,0.24,599,578,7.74,4.48,67.3,"Low",934462,935251,58,5,58,9,1,44,"Cladocera","Ilyocryptus","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Ilyocryptidae","Ilyocryptus",NA,"Ilyocryptus sp.","Genus","Ilyocryptus sp.",NA,5,6.5075888351139,"W","MA-Ag",26,"Before","Upstream"
"5769","2019-08-06","2019",8,"2019-08-06 11:57:00","11:57:00","RCS",26.9,0.24,599,578,7.74,4.48,67.3,"Low",934462,935251,58,5,58,9,1,86,"Cladocera","Kurzia","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Chydoridae","Kurzia",NA,"Kurzia sp.","Genus","Kurzia sp.",NA,3,3.90455330106834,"W","MA-Ag",26,"Before","Upstream"
"5770","2019-08-06","2019",8,"2019-08-06 11:57:00","11:57:00","RCS",26.9,0.24,599,578,7.74,4.48,67.3,"Low",934462,935251,58,5,58,9,1,99,"Cladocera","Moina","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Moinidae","Moina",NA,"Moina sp.","Genus","Moina sp.",NA,16,20.8242842723645,"W","MA-Ag",26,"Before","Upstream"
"5771","2019-08-06","2019",8,"2019-08-06 11:57:00","11:57:00","RCS",26.9,0.24,599,578,7.74,4.48,67.3,"Low",934462,935251,58,5,58,9,1,88,"Cladocera","Picripleuroxus","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Chydoridae","Picripleuroxus",NA,"Picripleuroxus sp.","Genus","Picripleuroxus sp.",NA,2,2.60303553404556,"W","MA-Ag",26,"Before","Upstream"
"5772","2019-08-06","2019",8,"2019-08-06 11:57:00","11:57:00","RCS",26.9,0.24,599,578,7.74,4.48,67.3,"Low",934462,935251,58,5,58,9,1,103,"Cladocera","Simocephalus","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Daphniidae","Simocephalus",NA,"Simocephalus sp.","Genus","Simocephalus sp.",NA,7,9.11062436915945,"W","MA-Ag",26,"Before","Upstream"
"5773","2019-08-06","2019",8,"2019-08-06 11:57:00","11:57:00","RCS",26.9,0.24,599,578,7.74,4.48,67.3,"Low",934462,935251,58,5,58,9,1,10,"Cyclopoids","Acanthocyclops vernalis adult","Arthropoda","Crustacea","Hexanauplia","Copepoda","Neocopepoda","Podoplea","Cyclopoida",NA,NA,NA,"Cyclopidae","Acanthocyclops","vernalis","Acanthocyclops vernalis","Species","Acanthocyclops vernalis","adult",1,1.30151776702278,"W","MA-Ag",26,"Before","Upstream"
"5774","2019-08-06","2019",8,"2019-08-06 11:57:00","11:57:00","RCS",26.9,0.24,599,578,7.74,4.48,67.3,"Low",934462,935251,58,5,58,9,1,8,"Cyclopoids","Cyclopoid copepodid","Arthropoda","Crustacea","Hexanauplia","Copepoda","Neocopepoda","Podoplea","Cyclopoida",NA,NA,NA,NA,NA,NA,"Cyclopoida","Order","Cyclopoid","copepodid",29,37.7440152436606,"W","MA-Ag",26,"Before","Upstream"
"5775","2019-08-06","2019",8,"2019-08-06 11:57:00","11:57:00","RCS",26.9,0.24,599,578,7.74,4.48,67.3,"Low",934462,935251,58,5,58,9,1,90,"Cyclopoids","Eucyclops spp.","Arthropoda","Crustacea","Hexanauplia","Copepoda","Neocopepoda","Podoplea","Cyclopoida",NA,NA,NA,"Cyclopidae","Eucyclops",NA,"Eucyclops sp.","Genus","Eucyclops sp.",NA,1,1.30151776702278,"W","MA-Ag",26,"Before","Upstream"
